Original Sentence,Gold Sentence
"Nang tanungin na sina Bianca at Ruru kung ano so far ang kanilang best memories together, sinagot ng aktres-- Korea.","Nang tanungin na sina Bianca at Ruru kung ano so far ang kanilang best memories together, sinagot ng aktres-- Korea."
Bumaba naman ng 88% ang kaso ng nasaktan sa paputok sa Kamaynilaan.,Bumaba naman ng 88% ang kaso ng nasaktan sa paputok sa Kamaynilaan.
"Palalawakin din umano ang mga istasyon na kasalukuyang nakatayo sa Monumento, Bagong Barrio, at sa Guadalupe.","Palalawakin din umano ang mga istasyon na kasalukuyang nakatayo sa Monumento, Bagong Barrio, at sa Guadalupe."
Though may ilang nag-react lalo na nga at habang mainit na pinagtatalunan ito ay napatay ang isang tourist from New Zealand matapos nitong tangkaing labanan ang pagnanakaw ng naka-motor sa isang lugar sa Makati.,Though may ilang nag-react lalo na nga at habang mainit na pinagtatalunan ito ay napatay ang isang tourist from New Zealand matapos nitong tangkaing labanan ang pagnanakaw ng naka-motor sa isang lugar sa Makati.
Hindi na namin alam na magkakaanak pa kami.,Hindi na namin alam na magkakaanak pa kami.
"Anyway, napag-usapan namin ni Papa Noli ang na-cancel na Moronga Casino show ng kanyang misis sa Cabazon, California nang magkasakit ang Asias Nightingale.","Anyway, napag-usapan namin ni Papa Noli ang na-cancel na Moronga Casino show ng kanyang misis sa Cabazon, California nang magkasakit ang Asias Nightingale."
"Ito na ang ika-10 album ni TaylorJamil Santos/VBL, GMA News.","Ito na ang ika-10 album ni TaylorJamil Santos/VBL, GMA News."
Isa sa ikinagalit daw ni Britney sa libro ay ang ikuwento ang meltdown niya noong 2004 noong ikasal siya kay Jason Alexander sa Las Vegas.,Isa sa ikinagalit daw ni Britney sa libro ay ang ikuwento ang meltdown niya noong 2004 noong ikasal siya kay Jason Alexander sa Las Vegas.
"Tingnan mo si Andi Eigenmann, happy siya sa simpleng buhay sa Siargao.","Tingnan mo si Andi Eigenmann, happy siya sa simpleng buhay sa Siargao."
"Ayon pa sa pulisya, sinabi ng mga suspek na inaangkat nila ang droga sa katimugan at ihahatid sa Maynila.","Ayon pa sa pulisya, sinabi ng mga suspek na inaangkat nila ang droga sa katimugan at ihahatid sa Maynila."
"Ang ilan sa kanila, namamatay na lang sa karsel.","Ang ilan sa kanila, namamatay na lang sa karsel."
"Ayon naman kay Lauigan, kumpleto rin ito sa medical beds, oxygen tank, emergency supplies, electric fan at iba pa habang sasagutin naman ng LGU ang manpower o magbabantay sa naturang pasilidad.","Ayon naman kay Lauigan, kumpleto rin ito sa medical beds, oxygen tank, emergency supplies, electric fan at iba pa habang sasagutin naman ng LGU ang manpower o magbabantay sa naturang pasilidad."
"Dahil mayroon kasing agreement ang DSWD at Landbank na sila ang mag-disburse, saad ni Tanay Mayor Rafael Tanjuatco.","Dahil mayroon kasing agreement ang DSWD at Landbank na sila ang mag-disburse, saad ni Tanay Mayor Rafael Tanjuatco."
Isinusulong ng Ang Kabuhayan Partylist na ang bahagi ng pondo ng lokal na pamahalaan ay ibigay sa barangay bilang panimulang pautang at ang pagpapataas ng salaping ipapautang ay sa pamamagitan ng pagpapataas din ng alokasyon para sa mga barangay.,Isinusulong ng Ang Kabuhayan Partylist na ang bahagi ng pondo ng lokal na pamahalaan ay ibigay sa barangay bilang panimulang pautang at ang pagpapataas ng salaping ipapautang ay sa pamamagitan ng pagpapataas din ng alokasyon para sa mga barangay.
"Ayon kay Dhelta Bernardo, General Manager ng CTSC, ginigipit sila ng MTMD dahil sa paghuli sa mga tsuper at pagkumpiska sa lisensya ng mga bumibiyaheng driver.","Ayon kay Dhelta Bernardo, General Manager ng CTSC, ginigipit sila ng MTMD dahil sa paghuli sa mga tsuper at pagkumpiska sa lisensya ng mga bumibiyaheng driver."
Hindi na pinangalanan ni Galido ang pangalan ng 36 NPA maging kung saan sila nakatira upang hindi malaman ng mga dating kasamahan nila sa kilusan.,Hindi na pinangalanan ni Galido ang pangalan ng 36 NPA maging kung saan sila nakatira upang hindi malaman ng mga dating kasamahan nila sa kilusan.
Desidido si four-division world champion Donnie Nietes na maibalik ang ningning sa kanyang pangalan at muling makakuha ng world title.,Desidido si four-division world champion Donnie Nietes na maibalik ang ningning sa kanyang pangalan at muling makakuha ng world title.
"Nagtanim ng calamansi si Bea nitong huli, nagpundar na rin siya ng mga makinaryang pambukid tulad ng traktora, namitas siya ng mga gulay sa bakuran at nagluto siya ng pakbet.","Nagtanim ng calamansi si Bea nitong huli, nagpundar na rin siya ng mga makinaryang pambukid tulad ng traktora, namitas siya ng mga gulay sa bakuran at nagluto siya ng pakbet."
"The fact is, Mr. chair, yung pagtengga na bakit kami tumagal nang ganito?","The fact is, Mr. chair, yung pagtengga na bakit kami tumagal nang ganito?"
"Kinaumagahan, nakita sa CCTV na umalis ng sabungan ang Tamaraw FX na may kasunod na dalawang van, na inaalam na ngayon kung sino ang mga may-ari.","Kinaumagahan, nakita sa CCTV na umalis ng sabungan ang Tamaraw FX na may kasunod na dalawang van, na inaalam na ngayon kung sino ang mga may-ari."
Alam kong nasa gitna pa tayo ng krisis ngayon at nasunugan pa kayo ayon kay Go.,Alam kong nasa gitna pa tayo ng krisis ngayon at nasunugan pa kayo ayon kay Go.
"Sinabi ni David na hindi naman nila sinasabi ang posibleng mangyari pero sa nagdaang mga experience sa kaso ng virus, may malaking posibilidad na ito ay mangyari.","Sinabi ni David na hindi naman nila sinasabi ang posibleng mangyari pero sa nagdaang mga experience sa kaso ng virus, may malaking posibilidad na ito ay mangyari."
"Matapos na mapuruhan ang kapitana, mabilis na tumakas ang suspek gamit ang motorsiklo na dala ng isang naghihintay na kasabwat.","Matapos na mapuruhan ang kapitana, mabilis na tumakas ang suspek gamit ang motorsiklo na dala ng isang naghihintay na kasabwat."
"Kasama rito ang pag-designate ng COVID-19 protocol officer na makikipagtulungan sa local health office at LGU upang hanggat maari ay matiyak na napaptupad ang minimum public health safety protocol sa mga evacuation centers, dagdag ng PNP Chief.","Kasama rito ang pag-designate ng COVID-19 protocol officer na makikipagtulungan sa local health office at LGU upang hanggat maari ay matiyak na napaptupad ang minimum public health safety protocol sa mga evacuation centers, dagdag ng PNP Chief."
"Ipapakita ko na hanggang ngayon si Seth pa rin nakilala nila no’ng una na ganyan na nag-grow dahil sa tulong nilang lahat,” nakangiting pahayag ni Seth.","Ipapakita ko na hanggang ngayon si Seth pa rin nakilala nila no’ng una na ganyan na nag-grow dahil sa tulong nilang lahat,” nakangiting pahayag ni Seth."
“Antayin na lang daw namin ang next apo namin kay Onyok.,“Antayin na lang daw namin ang next apo namin kay Onyok.
Kinolekta ni Kate Yasmin Velasco ng Philippine Navy-Standard Insurance ang kanyang ikalawang sunod na panalo sa PhilCycling National Trials for Road sa Clark Freeport Zone sa Pampanga noong Linggo.,Kinolekta ni Kate Yasmin Velasco ng Philippine Navy-Standard Insurance ang kanyang ikalawang sunod na panalo sa PhilCycling National Trials for Road sa Clark Freeport Zone sa Pampanga noong Linggo.
"Hindi lang nila ma-confirm sa ngayon, at hindi rin masabi kung buong showbiz career ba ng aktor o endorsements nito.","Hindi lang nila ma-confirm sa ngayon, at hindi rin masabi kung buong showbiz career ba ng aktor o endorsements nito."
Kahit na masungit at hindi naging maganda ang pakikitungo ni Lino ay hindi pa rin aalis si Anna at babalik pa nga sa mga susunod pang mga gabi para tumambay sa parking booth ni Lino.,Kahit na masungit at hindi naging maganda ang pakikitungo ni Lino ay hindi pa rin aalis si Anna at babalik pa nga sa mga susunod pang mga gabi para tumambay sa parking booth ni Lino.
Dahil dito ay naniniwala si Tolentino na lalakas ang tsansa ng bansang makamit ang inaasam na kauna-unahang Olympic gold medal.,Dahil dito ay naniniwala si Tolentino na lalakas ang tsansa ng bansang makamit ang inaasam na kauna-unahang Olympic gold medal.
"Dagdag pa ng Makati LGU, hindi rin binabayaran ng Smart ang franchise tax deficiency nito na nagkakahalagang P3.2.","Dagdag pa ng Makati LGU, hindi rin binabayaran ng Smart ang franchise tax deficiency nito na nagkakahalagang P3.2."
"Nang makausap namin si direk Manny noong nakaraang Sabado, nadala na raw sa Arlington ang labi ng ina ni Jean at naka-freeze muna ito.","Nang makausap namin si direk Manny noong nakaraang Sabado, nadala na raw sa Arlington ang labi ng ina ni Jean at naka-freeze muna ito."
"Samantala, umpisa rin sa Hunyo 27 ay ipatutupad naman ang gun ban sa buong National Capital Region na tatagal hanggang Hulyo 2.","Samantala, umpisa rin sa Hunyo 27 ay ipatutupad naman ang gun ban sa buong National Capital Region na tatagal hanggang Hulyo 2."
"Kung magtutuloy-tuloy ang pagkontrol sa transmission, tayo po lahat ay nagho-hope that by Christmas time ay magkaroon tayo ng mas maluwag na classification and restriction sa mga kababayan, wika ni Vergeire.","Kung magtutuloy-tuloy ang pagkontrol sa transmission, tayo po lahat ay nagho-hope that by Christmas time ay magkaroon tayo ng mas maluwag na classification and restriction sa mga kababayan, wika ni Vergeire."
"Patuloy ng aming impormante, Sa kabuuang taping nila sa isang linggo, e, libre lang ang isa, pumayag pa rin ang mga hosts.","Patuloy ng aming impormante, Sa kabuuang taping nila sa isang linggo, e, libre lang ang isa, pumayag pa rin ang mga hosts."
"Napakaraming nagawa si Kitchie para sa industriya ng telebisyon sa bansa, marami siyang artistang napasikat at may mga pelikula rin na tinulungan niyang gawin.","Napakaraming nagawa si Kitchie para sa industriya ng telebisyon sa bansa, marami siyang artistang napasikat at may mga pelikula rin na tinulungan niyang gawin."
"Batay sa imbestigasyon, dakong 9:00 pm nitong Miyerkules nang maaksidente si Ayaton sa national highway sa bahagi ng Barangay Sampaga.","Batay sa imbestigasyon, dakong 9:00 pm nitong Miyerkules nang maaksidente si Ayaton sa national highway sa bahagi ng Barangay Sampaga."
"Samantala, mga mga ilan na umaayon sa paglilimita ng mga uuwi tulad ni Marivic Husain Jaron ay mas mabuti raw na may limit sa pag-uwi dahil para rin naman daw sa lahat na maging safe pagdating sa Pilipinas.","Samantala, mga mga ilan na umaayon sa paglilimita ng mga uuwi tulad ni Marivic Husain Jaron ay mas mabuti raw na may limit sa pag-uwi dahil para rin naman daw sa lahat na maging safe pagdating sa Pilipinas."
Ang bawat may edad nang magpapabakuna ay tatanggap nang dalawang libong piso mula sa kaban ng Pandi.,Ang bawat may edad nang magpapabakuna ay tatanggap nang dalawang libong piso mula sa kaban ng Pandi.
Nasa kaniyang pre-med ng pag-aaral na noon si Aicelle nang sumali siya sa kaniyang kauna-unahang singing contest.,Nasa kaniyang pre-med ng pag-aaral na noon si Aicelle nang sumali siya sa kaniyang kauna-unahang singing contest.
"Maraming panahon na pakiramdam ko mag-isa lang ako pero 'yung kamay mo 'yung nandiyan para meron akong mahawakan at makapitan, sabi ni Bianca.","Maraming panahon na pakiramdam ko mag-isa lang ako pero 'yung kamay mo 'yung nandiyan para meron akong mahawakan at makapitan, sabi ni Bianca."
"Sa video na mapapanood sa GMA News Feed, makikita sa kuha ng CCTV sa Barangay General Malvar 7-A sa Davao City, ang isang lalaki na tila naghahanap ng bahay na papasukin.","Sa video na mapapanood sa GMA News Feed, makikita sa kuha ng CCTV sa Barangay General Malvar 7-A sa Davao City, ang isang lalaki na tila naghahanap ng bahay na papasukin."
"Sa pagsulpot at pagdami ng mga pahayagan, hindi nagpatinag at nagpakabog ang PSN.","Sa pagsulpot at pagdami ng mga pahayagan, hindi nagpatinag at nagpakabog ang PSN."
"Matagal nang usap-usapan ang relasyon nina Vice Ganda at Ion pero noong October, 2019 lang kinumpirma ng una ang kanilang relasyon matapos ang kanyang “Magpasikat” performance sa Its Showtime.","Matagal nang usap-usapan ang relasyon nina Vice Ganda at Ion pero noong October, 2019 lang kinumpirma ng una ang kanilang relasyon matapos ang kanyang “Magpasikat” performance sa Its Showtime."
"Una nang sinabi ni presidential spokesperson Harry Roque kahapon na darating ang 487,200 doses ng AstraZeneca mamayang gabi sa pamamagitan ng COVAX facility, bagay na hindi pa kinukumpirma ni vaccine czar Carlito Galvez Jr.","Una nang sinabi ni presidential spokesperson Harry Roque kahapon na darating ang 487,200 doses ng AstraZeneca mamayang gabi sa pamamagitan ng COVAX facility, bagay na hindi pa kinukumpirma ni vaccine czar Carlito Galvez Jr."
"Bukod sa mainstay runner siya sa “Running Man Philippines”, kasama rin siya sa cast ng Kapusong primetime series na Mano Po Legacy: The Flower Sisters.","Bukod sa mainstay runner siya sa “Running Man Philippines”, kasama rin siya sa cast ng Kapusong primetime series na Mano Po Legacy: The Flower Sisters."
"Nang makakita ng isang ilog na may balsa na maaaring hatakin gamit ang lubid, tumigil ang dalawa at nakita ang isang dalaga na namimingwit para bigyan ng premyo.","Nang makakita ng isang ilog na may balsa na maaaring hatakin gamit ang lubid, tumigil ang dalawa at nakita ang isang dalaga na namimingwit para bigyan ng premyo."
Kumpirmado na ang pagdating ng ilang kilalang NBA stars.,Kumpirmado na ang pagdating ng ilang kilalang NBA stars.
"Nang matanong tungkol sa kasal, sinabi ni Jak na handang-handa siyang magpakasal.","Nang matanong tungkol sa kasal, sinabi ni Jak na handang-handa siyang magpakasal."
"Base sa report ng GMA Regional TV One North Central Luzon, na iniulat din sa Unang Balita nitong Martes, makikita sa isang video ang pag-iinuman ng dalawang grupo ng mga lalaki sa magkabilang mesa sa Barangay San Juan.","Base sa report ng GMA Regional TV One North Central Luzon, na iniulat din sa Unang Balita nitong Martes, makikita sa isang video ang pag-iinuman ng dalawang grupo ng mga lalaki sa magkabilang mesa sa Barangay San Juan."
Nabatid na ang naturang sawa ay nalaglag lamang umano mula sa isang malaking puno ng balete sa loob ng Neptali Gonzales Compound sa naturang lungsod bago mag-alas-12:00 ng hatinggabi.,Nabatid na ang naturang sawa ay nalaglag lamang umano mula sa isang malaking puno ng balete sa loob ng Neptali Gonzales Compound sa naturang lungsod bago mag-alas-12:00 ng hatinggabi.
"Hindi raw siya nagalit at hindi rin sumama ang loob sa mga nag-text sa kanya, nalungkot lang si Andrew.","Hindi raw siya nagalit at hindi rin sumama ang loob sa mga nag-text sa kanya, nalungkot lang si Andrew."
"Bukod kay Alice, kasama rin sina Andrea Torres at Bianca Umali sa tatlong asawa ni Dennis sa serye.","Bukod kay Alice, kasama rin sina Andrea Torres at Bianca Umali sa tatlong asawa ni Dennis sa serye."
Noong panahon aniya niya bilang BuCor Director General ay isang Supreme Court Justice ang humingi ng tulong sa kanya matapos pagbantaan ang kanyang buhay kung hindi papaboran ang drug case nito.,Noong panahon aniya niya bilang BuCor Director General ay isang Supreme Court Justice ang humingi ng tulong sa kanya matapos pagbantaan ang kanyang buhay kung hindi papaboran ang drug case nito.
Mas mataas din umano ang singil sa presyo ng kuryente sa Olongapo kung ikukumparasa mga kalapit na bayan.,Mas mataas din umano ang singil sa presyo ng kuryente sa Olongapo kung ikukumparasa mga kalapit na bayan.
Dinala sa ospital ang biktimang rider na si Alvin Mendez.,Dinala sa ospital ang biktimang rider na si Alvin Mendez.
Sinabi ng mga barangay officials na ang mga biktima at mga suspek ay matagal nang magkaaway at may mga nakabimbin pang argumento kabilang ang religious case ng mga ito sa barangay.,Sinabi ng mga barangay officials na ang mga biktima at mga suspek ay matagal nang magkaaway at may mga nakabimbin pang argumento kabilang ang religious case ng mga ito sa barangay.
Sa tanong ng kanyang ina ay lumalabas na pinabayaan ni Marilyn ang dalawang anak sa iniwan na lang sa kanyang magulang.,Sa tanong ng kanyang ina ay lumalabas na pinabayaan ni Marilyn ang dalawang anak sa iniwan na lang sa kanyang magulang.
Natatakot lang ang mga nakakabasa at nakakarinig sa mga papuri ng girl sa BF niya.,Natatakot lang ang mga nakakabasa at nakakarinig sa mga papuri ng girl sa BF niya.
"Nagulat siya at hindi raw niya akalaing mag-hit sa TikTok ang dalawa niyang kantang Aussie, Aussie (O Sige) at Shoot Shoot na hindi naman sumikat nung inilunsad niya ito 14 years ago.","Nagulat siya at hindi raw niya akalaing mag-hit sa TikTok ang dalawa niyang kantang Aussie, Aussie (O Sige) at Shoot Shoot na hindi naman sumikat nung inilunsad niya ito 14 years ago."
