Original Sentence,Gold Sentence
Kumbaga mayrason kung bakit nila ginagawa yon pinapadyak ang mga paa nila,Kumbaga may rason kung bakit nila ginagawa yon pinapadyak ang mga paa nila
Pinaka problem nga namin ni Rambo ay yung kailangan ko unahin yung career ko,Pinakaproblem nga namin ni Rambo ay yung kailangan ko unahin yung career ko
Nabatidna ang naturang shipment ay nagmula sa Nigeria at idineklara bilang “food stuff”,Nabatid na ang naturang shipment ay nagmula sa Nigeria at idineklara bilang “food stuff”
May hint na si kris na tiyak na aprubado ito ng namayapa niyang kapatid,May hint na si Kris na tiyak na aprubado ito ng namayapa niyang kapatid
Hindi din dapat nagkakaroon ng insecurity ang isang artista para kay Toni,Hindi rin dapat nagkakaroon ng insecurity ang isang artista para kay Toni
Nagpursige kami ng The Gigi Vibes band na gumawa sariling songs,Nagpursige kami ng The Gigi Vibes band na gumawa ng sariling songs
And every time na binibigyan sila ako ng project talaga namang pinaghahandaan ko,And every time na binibigyan nila ako ng project talaga namang pinaghahandaan ko
How to go about this venture niya ang unang nagaadvise sa amin pahayag Ms,How to go about this venture siya ang unang nagaadvise sa amin pahayag Ms
Cavite Philippines — Arestado ang isang hinihinalang drug dealer matapos magdeliver ng nasa P,Cavite Philippines — Arestado ang isang hinihinalang drug dealer matapos magdeliver ng nasa P
Kapag may may show pag may pelikula may pera pahayag niya,Kapag may show pag may pelikula may pera pahayag niya
May shooting break sila at papagusapan tungkol sa susunod na eksenang kukunan,May shooting break sila at naguusap tungkol sa susunod na eksenang kukunan
Wala namang naiulat na nadakip na cultivator o may ari ng nasabing mga plantasyon,Wala namang naiulat na nadakip na cultivator o mayari ng nasabing mga plantasyon
Nang hindi sila kami makuha sa pera dinaan naman nila kami ngayon sa paninindak,Nang hindi nila kami makuha sa pera dinaan naman nila kami ngayon sa paninindak
Ngayon nang dumating niya Rabiya hindi maalis na shes a blessing talaga to me,Ngayon nang dumating siya Rabiya hindi maalis na shes a blessing talaga to me
Pero ngayon angdami na natin sa bahay tapos lahat parang kailangang gastusan,Pero ngayon ang dami na natin sa bahay tapos lahat parang kailangang gastusan
Naisugod pa umano sa PAGAMUTAN ang isang biktima subalit binawian din ito ng buhay,Naisugod pa umano sa pagamutan ang isang biktima subalit binawian din ito ng buhay
Sa unang subok ilang beses na natumba at hihindian nakatayo sa wakeboard ang aktres,Sa unang subok ilang beses na natumba at hindi nakatayo sa wakeboard ang aktres
Katatapos sinabi ko sa kanya ‘Pakiramdam ko hindi mo ako naaappreciate’,Tapos sinabi ko sa kanya ‘Pakiramdam ko hindi mo ako naaappreciate’
Dinadaanan ang halos isang oras bago bumalik sa kanilang sasakyan ang kasama ng matanda,Dumaan ang halos isang oras bago bumalik sa kanilang sasakyan ang kasama ng matanda
So mahirap pa yung manggagaling pa sa labas kadadagdag niyang pahayag,So mahirap pa yung manggagaling pa sa labas dagdag niyang pahayag
Kamay mo lang ang nais hawakan ha bang tinatahak ang magulong mundo,Kamay mo lang ang nais hawakan habang tinatahak ang magulong mundo
Pero ang gout mas malala na rin ang kalagayan na tatawagin na chronic tophaceous,Pero ang gout mas malala na rin ang kalagayan na tinatawag na chronic tophaceous
Agad sinagip ni Munar ang anak sa pagkakalunod pero siya ang minalas na malunod,Agad sinagip ni Munar ang anak sa pagkakalunod pero siya ang minalas na malunod
Ang dalawang pasyente ay mula sa Calabarzon habang ang nalalabing kaso aypatuloy na bineberipika,Ang dalawang pasyente ay mula sa Calabarzon habang ang nalalabing kaso ay patuloy na bineberipika
“nagkikita kita kami pag day off tapos pupunta sa isang villa,“Nagkikitakita kami pag day off tapos pupunta sa isang villa
Hindi talaga kami tumitingin sa likod kasi baka pagtingin namin nandun sya,Hindi talaga kami tumitingin sa likod kasi baka pagtingin namin nandun sya
Hawak ni Eimantas Stanionis ng Lithuania ang No  habang ikalawa si Ortiz,Hawak ni Eimantas Stanionis ng Lithuania ang No  habang ikalawa si Ortiz
So nagpunta siya sa isang salamat po po doktor sinabi niya ang problema niya,So nagpunta siya sa isang salamat po doktor sinabi niya ang problema niya
Kinagat niya ang mga kamay nang mga taong nagpakahirap para siya magtagumpay,Kinagat niya ang mga kamay ng mga taong nagpakahirap para siya magtagumpay
Kung anuano ang iniaalok ng female personality sa mga alis niyang kasambahay,Kung anuano ang iniaalok ng female personality sa mga umalis niyang kasambahay
Nitong nakaraang Marso nagpost nila ng kanilang larawan habang nasa Bohol,Nitong nakaraang Marso nagpost sila ng kanilang larawan habang nasa Bohol
Huminto raw lahat ng ginagawa nila nanonood sila non sabi ni AiAi,Humihinto raw lahat ng ginagawa nila nanonood sila non sabi ni AiAi
Vicki at Dr Hayden talagang sa Paris ginawa at doon pinupuntahan ang mga bisita,Vicki at Dr Hayden talagang sa Paris ginawa at doon pumunta ang mga bisita
Pero nakatago sa loob nito ang sako sako ng mga pula at puting sibuyas,Pero nakatago sa loob nito ang sakosako ng mga pula at puting sibuyas
Nilalabanan ng Magnolia sa bestofseven semifinals series ang mananalo sa laro ng No,Lalabanan ng Magnolia sa bestofseven semifinals series ang mananalo sa laro ng No
Milyon halaga ng hinihinalang shabu sa ikinasang buybust sa SAN Carlos City Negros Oriental,Milyon halaga ng hinihinalang shabu sa ikinasang buybust sa San Carlos City Negros Oriental
Ito ay ayon na din sa Foreign Minister ng Japan na si Toshimitsu Motegi,Ito ay ayon na rin sa Foreign Minister ng Japan na si Toshimitsu Motegi
Nakilala at pinaghahanap na man ngayon na suspek na si Mark Galicia ,Nakilala at pinaghahanap naman ngayon na suspek na si Mark Galicia 
Milyong pinoy na ang nawalan ng trabaho sa ikaapat na quarter ng ,Milyong Pinoy na ang nawalan ng trabaho sa ikaapat na quarter ng 
Bukod dito ay pagsunod din sahealth and safety protocols dahil sa COVID,Bukod dito ay pagsunod din sa health and safety protocols dahil sa COVID
Si Sharon ang napagkasunduan ng produksiyon na kunin para gumanap bilang ina ng komedyante,Si Sharon ang napagkasunduan ng produksiyon na kunin para gumanap bilang ina ng komedyante
MATATANDAANG unang nagkakilala bago pa nagkamabutihan ang dating magkasintahan sa Pinoy Big Brother noong ,Matatandaang unang nagkakilala bago pa nagkamabutihan ang dating magkasintahan sa Pinoy Big Brother noong 
Dadalhin pa sa ospital si Sumayan ngunit hindi na ito umabot nang buhay,Dinala pa sa ospital si Sumayan ngunit hindi na ito umabot nang buhay
Ang bongga ng manganganak ni Manay Lolit Solis na si Sneezy McDonald huh,Ang bongga ng anak ni Manay Lolit Solis na si Sneezy McDonald huh
Umano dapat magpakateknikal ang pamahalaan ngayong nasa panahon ng emergency bansa,Umano dapat magpakateknikal ang pamahalaan ngayong nasa panahon ng emergency ang bansa
Saka siya ang binoto nating leader kaya dapat ipakita natin ang ating tiwala,Saka siya ang binoto nating leader kaya dapat ipakita natin ang ating tiwala
Kilala daw ni Kris ang babae na nasa likod ng mga fake delivery,Kilala raw ni Kris ang babae na nasa likod ng mga fake delivery
Halimbawa nito ay kungmay hinuhulugang bahay o iba pang ariari sa bangko ang pumanaw,Halimbawa nito ay kung may hinuhulugang bahay o iba pang ariari sa bangko ang pumanaw
Maaaring ganundin sa Kapamilya channel kaya nagresign na muna si Toni Gonzaga sa PBB,Maaaring ganundin sa Kapamilya channel kaya nagresign na muna si Toni Gonzaga sa PBB
Nasabat niya dakong alas  ng gabi sa Block  Lot  San Dionisio St,Nasabat siya dakong alas  ng gabi sa Block  Lot  San Dionisio St
Kahit na nakazoom lang si ya at least nakapagparticipate siya sa show,Kahit na nakazoom lang siya at least nakapagparticipate siya sa show
Maiksi lang ang season na ito dahil papasok angdalawang foreign teams sa semifinals,Maiksi lang ang season na ito dahil papasok ang dalawang foreign teams sa semifinals
Sinusundan namin ang bawat kuwento niya tungkol sa naipun dar niyang malawak na lupain,Sinusundan namin ang bawat kuwento niya tungkol sa naipundar niyang malawak na lupain
Sana magsunodsunod na din yung projects kasi gusto ko na rin ulit magtrabaho,Sana magsunodsunod na rin yung projects kasi gusto ko na rin ulit magtrabaho
At sa unang pagkakataon makakakita niya ang bunga ng kanilang paghihirapang ipinapatayo nilang bahay,At sa unang pagkakataon nakita niya ang bunga ng kanilang paghihirapang ipinapatayo nilang bahay
Bilyon na epekto ng pagbaba nghalaga ng lokal na pera laban sa USD,Bilyon na epekto ng pagbaba ng halaga ng lokal na pera laban sa USD
Sa ngayon pinapayagan ng pumasok sa bansa ang mga fully vaccinated foreigners,Sa ngayon pinapayagan nang pumasok sa bansa ang mga fully vaccinated foreigners
Nauna nang sinabi ng aktres na pahinga na niya sa paggawa ng teleserye,Nauna nang sinabi ng aktres na pahinga na siya sa paggawa ng teleserye
Umuwi naman sakanilang bahay ang isa pa nilang kaibigan para humingi ng saklolo,Umuwi naman sa kanilang bahay ang isa pa nilang kaibigan para humingi ng saklolo
Maganda ang turingan nina Kira at Grae kahit na wala sa taping ANG dalawaAyon,Maganda ang turingan nina Kira at Grae kahit na wala sa taping ang dalawaAyon
bawal po talaga dahil po yan po ay wala sa ating food safety regulations,Bawal po talaga dahil po yan po ay wala sa ating food safety regulations
Nakita ko si Marvin may ano na palamay tama AYON kay Gugulan,Nakita ko si Marvin may ano na palamay tama ayon kay Gugulan
Kaya nagdesisyon ang isang anak ng biktima na sumasama na sa paghatid,Kaya nagdesisyon ang isang anak ng biktima na sumama na sa paghatid
Binibigyan namin nila ng mga rolling stores para makapagsimula sila ng maliit na negosyo,Binibigyan namin sila ng mga rolling stores para makapagsimula sila ng maliit na negosyo
Natagpuan din sa crime scene ang isang pares nang tsinelas at cellphone,Natagpuan din sa crime scene ang isang pares ng tsinelas at cellphone
So pag nagkaroon ng isang positive halos lahat sila nagpopositive na din po,So pag nagkaroon ng isang positive halos lahat sila nagpopositive na rin po
Dito ay ikinuwento rin siya ang naging encounter noon sa isang fan,Dito ay ikinuwento rin niya ang naging encounter noon sa isang fan
Ayon sa kaniyang duktor na allergist at at immunologist na si Dra,Ayon sa kaniyang duktor na allergist at immunologist na si Dra
TUNGHAYAN ang buong pagtalakay sa video ng Pinoy MD FRJ GMA Integrated News,Tunghayan ang buong pagtalakay sa video ng Pinoy MD FRJ GMA Integrated News
Sa mga inisyal na ULAT kabilang sa mga doses ng bakuna na nasira ang,Sa mga inisyal na ulat kabilang sa mga doses ng bakuna na nasira ang
Nakuhaan si Gavin ng isang pakete ng shabu ngunit depensa ng suspek planted ito,Nakuhaan si Gavin ng isang pakete ng shabu ngunit depensa ng suspek planted ito
Nagawa din niyang maitigil ang sasakyan sa gitna ng kalsada gamit ang handbrake,Nagawa rin niyang maitigil ang sasakyan sa gitna ng kalsada gamit ang handbrake
Anya ang bugso ng pasahero ay inaasahang magsisimula ngayong weekend hanggang saMaundy ThursdaysaApril ,Anya ang bugso ng pasahero ay inaasahang magsisimula ngayong weekend hanggang saMaundy ThursdaysaApril 
Actually grabe raw ang ibang mga palabas sa mga digital PLATORM,Actually grabe raw ang ibang mga palabas sa mga digital platorm
Culiat sa loob ng Culiat High School ng kanyang anyos na kaklase,Culiat sa loob ng Culiat High School ng kanyang anyos na kaklase
Pero sagot na si Robin na hindi niya hinihingi ang boto ni Guanzon,Pero sumagot na si Robin na hindi niya hinihingi ang boto ni Guanzon
Sa huling ulat nang DOH umabot na sa  ang tinatamaan ng COVID sa Pilipinas,Sa huling ulat ng DOH umabot na sa  ang tinatamaan ng COVID sa Pilipinas
Ang ginagawa niya nagbabalat niya ng niyog nang nakahiga at patagilid,Ang ginagawa niya nagbabalat siya ng niyog nang nakahiga at patagilid
Ani Mike MAYROON siyang kaibigan na isang announcer sa Manila Broadcasting sa Taft Avenue,Ani Mike mayroon siyang kaibigan na isang announcer sa Manila Broadcasting sa Taft Avenue
Naway maging maayos ang kalagayan ni Kris at makauwi niya ng Pilipinas,Naway maging maayos ang kalagayan ni Kris at makauwi siya ng Pilipinas
Nagulat raw noon si Erich pero mabilis nakarecover at dinedma ang bulong ni Angelica,Nagulat daw noon si Erich pero mabilis nakarecover at dinedma ang bulong ni Angelica
Yun pala ay ang fans raw ni Toni na nagpapaalam na,Yun pala ay ang fans daw ni Toni na nagpapaalam na
Sa ulat dakong alas  ng umaga ng Mayo   nangmaganap ang insidente sa Corpuz St,Sa ulat dakong alas  ng umaga ng Mayo   nang maganap ang insidente sa Corpuz St
Dinala ng kaniyang kapatid dahil humingi raw ng piso sa kanilang nanay,Dinala ng kaniyang kapatid dahil hihingi raw ng piso sa kanilang nanay
Sabi ko nga Anak lockdown pa rin dito pa rin sa birthday mo,Sabi ko nga Anak lockdown pa rin dito pa rin tayo sa birthday mo
Pero naging mas disiplinado na daw talaga siya sa kanyang kinakain,Pero naging mas disiplinado na raw talaga siya sa kanyang kinakain
Ito din ang pinakapabor na moda ng transportasyon para sa mga motorista ng bansa,Ito rin ang pinakapabor na moda ng transportasyon para sa mga motorista ng bansa
Grabe ang batikos sa akin kahit sobrang sakit at hirap ng dinaanan ko,Grabe ang batikos sa akin kahit sobrang sakit at hirap ng dinaanan ko
Pero limitado lamang ang imbitado bilang pagsunod sa safety protocol kasunod nang COVID pandemic,Pero limitado lamang ang imbitado bilang pagsunod sa safety protocol kasunod ng COVID pandemic
Pinaghahanap na ng mga awtoridad ang mag asawa upang papanagutin sa krimen,Pinaghahanap na ng mga awtoridad ang magasawa upang papanagutin sa krimen
Hindi ko alam kung yun ang ilalabas siya sa pagedit nila roon,Hindi ko alam kung yun ang ilalabas niya sa pagedit nila roon
Ngunit inamin ni Ancajas na na naramdaman nito ang lakas ni Rodriguez,Ngunit inamin ni Ancajas na naramdaman nito ang lakas ni Rodriguez
Dahilan para magisip ang mga follower siya kung nahack ang kaniyang account,Dahilan para magisip ang mga follower niya kung nahack ang kaniyang account
Sinabi rin ng anyos na si Maine na plano niyang magpakasal bago mag,Sinabi rin ng anyos na si Maine na plano niyang magpakasal bago mag
Una ng nagbabala ang World Health Organization WHO tungkol sa XBB,Una nang nagbabala ang World Health Organization WHO tungkol sa XBB
Hah hah iyon bang konti pagkakaiba ng o utlook ninyo big deal na talaga,Hah hah iyon bang konti pagkakaiba ng outlook ninyo big deal na talaga
Naway maging matagumpay ang kaunaunahang professional league ng volleyball sa Pilipinas,Naway maging matagumpay ang kaunaunahang professional league ng volleyball sa Pilipinas
Pero meron pa ring hindi naniniwalang makukuha nang Ilonggang beauty queen ang korona,Pero meron pa ring hindi naniniwalang makukuha ng Ilonggang beauty queen ang korona
Pahayag ni Dulce natukso lang raw siya dahil sa hirap ng buhay,Pahayag ni Dulce natukso lang daw siya dahil sa hirap ng buhay
Naghahanap sila ng kaligayahan na hindi sila malaman kung saan matatagpuan,Naghahanap sila ng kaligayahan na hindi nila malaman kung saan matatagpuan
Nagpasalamat naman si Guinto sa netizens na nagupload ng video sa nangyari,Nagpasalamat naman si Guinto sa netizens na nagupload ng video sa nangyari
Kaya naman ang kaniyang banyo naisipan na rin niyang gawing karaoke room,Kaya naman ang kaniyang banyo naisipan na rin niyang gawing karaoke room
Kung ano man ang pinagdaanan ni Rabiya pinapatawa na lang niya namin,Kung ano man ang pinagdaanan ni Rabiya pinapatawa na lang siya namin
Hindi niya din ihinahatid at sinusundo ang anak niya sa school,Hindi niya rin ihinahatid at sinusundo ang anak niya sa school
Matatandaang nagtungo rin si Paras sa Amerika para para subukan ang kanyang kapalaran doon,Matatandaang nagtungo rin si Paras sa Amerika para subukan ang kanyang kapalaran doon
Kahit namatayan may nilabasan pang mga ngiti kay Jose habang napapanood sa telebisyon,Kahit namatayan may lumalabas pang mga ngiti kay Jose habang napapanood sa telebisyon
Ayon sa BOC alinsunod sa di rektiba ni Pangulong Ferdinand Marcos Jr,Ayon sa BOC alinsunod sa direktiba ni Pangulong Ferdinand Marcos Jr
At pinaguusapan natin ngayon ang mahirap na sitwasyon rito sa atin dagdag ng Presidente,At pinaguusapan natin ngayon ang mahirap na sitwasyon dito sa atin dagdag ng Presidente
Ang laban niya Robredo ay laban kay Marcos kaya niya tumakbo ani Moreno,Ang laban niya Robredo ay laban kay Marcos kaya siya tumakbo ani Moreno
