Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
Dito rin niya naikuwento na dahil sa naturang segment ay nalalaman niya na napakaraming mga kabit at mga taong nangangaliwa.,Dito rin niya naikuwento na dahil sa naturang segment ay nalalaman niya na napakaraming mga kabit at mga taong nangangaliwa.,Dito rin niya naikuwento na dahil sa naturang segment ay nalalaman niya na napakaraming mga kabit at mga taong nangangaliwa.,[],{}
"Ayon kay Presidential spokesperson Harry Roque, ang mga HCWs na kabilang sa MCS at may kontrata na noong Mayo 31, 2021 ay magiging bahagi ng adjusted ceiling.","Ayon kay Presidential spokesperson Harry Roque, ang mga HCWs na kabilang sa MCS at may kontrata na noong Mayo 31, 2021 ay magiging bahagi ng adjusted ceiling.","Ayon kay Presidential spokesperson aaray Roque, ang mga cms na kabilang sa mts at may kontrata na noong Mayo ag, aag ay magiging bahagi ng adjusted ceiling.","['Harry', 'HCWs', 'MCS', '31', '2021']","{'Harry': ['carry', 'larry', 'aaray', 'aray', 'army'], 'HCWs': ['acts', 'ces', 'cms', 'cos', 'hacks'], 'MCS': ['mas', 'mcg', 'mts', 'pcs', 'ace'], '31': ['ab', 'ad', 'ag', 'ah', 'ak'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal']}"
"Sa second day, hindi ko po talaga events yung mga nilaro maliban sa pole vault.","Sa second day, hindi ko po talaga events yung mga nilaro maliban sa pole vault.","Sa second day, hindi ko po talaga events yung mga nilaro maliban sa pole vault.",[],{}
Napapanood na rin ang music video nito sa pamamagitan ng YouTube.,Napapanood na rin ang music video nito sa pamamagitan ng YouTube.,Napapanood na rin ang music video nito sa pamamagitan ng YouTube.,[],{}
Sa madaling salita ay magpapalit ng puwesto sina Richard at Lucy.,Sa madaling salita ay magpapalit ng puwesto sina Richard at Lucy.,Sa maraling salita ay magpapalit ng puwesto sina Richard at lucky.,['Lucy'],"{'Lucy': ['luay', 'luck', 'lucky', 'luoy', 'alucky']}"
"Wasak na wasak ang kanyang pagkatao, lalo na ang pagiging konsehal na sumumpang maglilingkod sa kanyang mga nasasakupan, pero ang mismong mga anak naman pala ay pinababayaan.","Wasak na wasak ang kanyang pagkatao, lalo na ang pagiging konsehal na sumumpang maglilingkod sa kanyang mga nasasakupan, pero ang mismong mga anak naman pala ay pinababayaan.","Wasak na wasak ang kanyang pagkatao, lalo na ang pagiging konsehal na sumumpang maglilingkod sa kanyang mga nasasakupan, pero ang mismong mga anak naman pala ay pinababayaan.",[],{}
"Wow, isang milestone sa kanyang career ang ipinagdiwang ng Kapuso actress na si Andrea Torres bilang bida siya sa isang international movie project.","Wow, isang milestone sa kanyang career ang ipinagdiwang ng Kapuso actress na si Andrea Torres bilang bida siya sa isang international movie project.","Wow, isang milestone sa kanyang career ang ipinagdiwang ng abuso actress na si andana stores bilang bida siya sa isang international movie project.","['Kapuso', 'Andrea', 'Torres']","{'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso'], 'Andrea': ['andres', 'adres', 'andana', 'anden', 'anduka'], 'Torres': ['tories', 'forces', 'stores', 'stories', 'theres']}"
"Nag-try talaga siya, nag-effort siya para maging kumportable kami sa isat isa.","Nag-try talaga siya, nag-effort siya para maging kumportable kami sa isat isa.","Nag-ry talaga siya, nag-effort siya para maging kumportable kami sa isat isa.",['try'],"{'try': ['cry', 'dry', 'ry', 'tay', 'toy']}"
"At katuwang dito ng GMA Network ang Agosto Dos Media at APT Entertainment, kung saan mapapanood ang pakikipagsapalaran, kasawian, at ang mga hadlang na kanilang pagdaraanan na maghahatid ng pinakamahahalagang aral sa buhay.","At katuwang dito ng GMA Network ang Agosto Dos Media at APT Entertainment, kung saan mapapanood ang pakikipagsapalaran, kasawian, at ang mga hadlang na kanilang pagdaraanan na maghahatid ng pinakamahahalagang aral sa buhay.","At katuwang dito ng gia Network ang Agosto Dos Media at APT Entertainment, kung saan mapapanood ang pakikipagsapalaran, kasawian, at ang mga hadlang na kanilang pagdaraanan na maghahatid ng pinakamaaasahang aral sa buhay.","['GMA', 'pinakamahahalagang']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'pinakamahahalagang': ['pinakamahalagang', 'pinakakaalalahang', 'pinakamaaasahang', 'pinakamahalaga', 'pinakamalalalang']}"
"Dalawang araw bago ng pagkakasibak, sinabi ni SorianosaCebu Provincial Police Offices Facebook pagena ang EO ni CebuGovernor Gwen Garcia ang masusunod.","Dalawang araw bago ng pagkakasibak, sinabi ni SorianosaCebu Provincial Police Offices Facebook pagena ang EO ni CebuGovernor Gwen Garcia ang masusunod.","Dalawang araw bago ng pagkakasibak, sinabi ni iprinoseso Provincial Police Offices Facebook agent ang co ni convenor amen garapa ang masusunod.","['SorianosaCebu', 'pagena', 'EO', 'CebuGovernor', 'Gwen', 'Garcia']","{'SorianosaCebu': ['soriano', 'iorganisa', 'iprinoseso', 'koriander', 'oorganisa'], 'pagena': ['patena', 'agenda', 'agent', 'arena', 'bagna'], 'EO': ['ao', 'bo', 'co', 'deo', 'do'], 'CebuGovernor': ['governor', 'governors', 'convenor', ""governor's"", 'vernor'], 'Gwen': ['gen', 'wen', 'amen', 'awan', 'been'], 'Garcia': ['aria', 'gara', 'garapa', 'garil', 'garsa']}"
"Puna pa ng kalihim, naunang pinalampas ng gobyerno ang pagkuha ng Pfizer sumunod ang Moderna at ngayon naman ay ang heringgilya.","Puna pa ng kalihim, naunang pinalampas ng gobyerno ang pagkuha ng Pfizer sumunod ang Moderna at ngayon naman ay ang heringgilya.","Puna pa ng kalihim, naunang pinalampas ng gobyerno ang pagkuha ng pier sumunod ang Moderna at ngayon naman ay ang heringgilya.",['Pfizer'],"{'Pfizer': ['fiber', 'fixer', 'pier', 'piper', 'piyer']}"
"Ayaw naman manisi ng Malacañang sa mga hindi nakasunod sa minimum public health standards sa nakaraang holiday season at Traslacion 2021, wika ni presidential spokesperson Harry Roque: ""Ang nangyari ay nangyari na.","Ayaw naman manisi ng Malacañang sa mga hindi nakasunod sa minimum public health standards sa nakaraang holiday season at Traslacion 2021, wika ni presidential spokesperson Harry Roque: ""Ang nangyari ay nangyari na.","Ayaw naman manisi ng malabasang sa mga hindi nakasunod sa minimum public health standards sa nakaraang holiday season at Traslacion aag, wika ni presidential spokesperson aaray Roque: ""Ang nangyari ay nangyari na.","['Malacañang', '2021', 'Harry']","{'Malacañang': ['malacanang', 'malabanang', 'malabasang', 'malagatang', 'malalaang'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'Harry': ['carry', 'larry', 'aaray', 'aray', 'army']}"
"Ang mga naka-lockdown ay ang mga barangay ng Asinga-Via, Awallan, Barsat East, Immurung, Mocag, Poblacion, San Isidro, Santa Margarita, Taytay at Tungel, simula ng hatinggabi kamakalawa.","Ang mga naka-lockdown ay ang mga barangay ng Asinga-Via, Awallan, Barsat East, Immurung, Mocag, Poblacion, San Isidro, Santa Margarita, Taytay at Tungel, simula ng hatinggabi kamakalawa.","Ang mga naka-lockdown ay ang mga barangay ng isinga-Via, aralan, bagkat East, bumulung, mag, Poblacion, San Isidro, Santa mangarit, Taytay at atungal, simula ng hatinggabi kamakalawa.","['Asinga', 'Awallan', 'Barsat', 'Immurung', 'Mocag', 'Margarita', 'Tungel']","{'Asinga': ['asing', 'asinta', 'isinga', 'singa', 'aaing'], 'Awallan': ['aaluan', 'akalaan', 'aralan', 'awangan', 'awardan'], 'Barsat': ['barat', 'baat', 'bagkat', 'bagsak', 'bainat'], 'Immurung': ['umurung', 'umuurung', 'bumulung', 'bumurang', 'dumurang'], 'Mocag': ['focal', 'local', 'mag', 'mapag', 'mcg'], 'Margarita': ['margarina', 'mangarira', 'mangarit', 'maralita', 'margarin'], 'Tungel': ['tunel', 'tunnel', 'atungal', 'bungal', 'fungal']}"
"Sa ulat, mga dating miyembro ng militar ang mga ito na sinipa sa serbisyo dahil sa kanilang mga ‘deregatory record.’","Sa ulat, mga dating miyembro ng militar ang mga ito na sinipa sa serbisyo dahil sa kanilang mga ‘deregatory record.’","Sa ulat, mga dating miyembro ng militar ang mga ito na sinipa sa serbisyo dahil sa kanilang mga ‘predatory record.’",['deregatory'],"{'deregatory': ['derogatory', 'defamatory', 'predatory', 'aggregator', 'creator']}"
Hangad ng Gilas mens squad na makapasok sa quarterfinals.,Hangad ng Gilas mens squad na makapasok sa quarterfinals.,Hangad ng Gilas mens squad na makapasok sa quarterfinals.,[],{}
"Giit ni Morillo, kahit magpapalit ang administrasyon, kailangang bumuo ng task force na mag-aayos ng suliranin sa transportasyon at maghanap ng pangmatagalang solusyon na hindi fossil fuels ang inaasahan o isang sistema kung saan puro nakakotse ang pinapahalagahan.","Giit ni Morillo, kahit magpapalit ang administrasyon, kailangang bumuo ng task force na mag-aayos ng suliranin sa transportasyon at maghanap ng pangmatagalang solusyon na hindi fossil fuels ang inaasahan o isang sistema kung saan puro nakakotse ang pinapahalagahan.","Giit ni amarilyo, kahit magpapalit ang administrasyon, kailangang bumuo ng task force na mag-aayos ng suliranin sa transportasyon at maghanap ng pangmatagalang solusyon na hindi fossil fuels ang inaasahan o isang sistema kung saan puro nakabote ang pinapahalagahan.","['Morillo', 'nakakotse']","{'Morillo': ['marilao', 'morally', 'amarilyo', 'barill', 'bolilyo'], 'nakakotse': ['nagkokotse', 'nagkotse', 'nakabote', 'nasakote', 'magkokotse']}"
Mainit na tinanggap ng HD Spikers ang tatlong players sa kanilang koponan.,Mainit na tinanggap ng HD Spikers ang tatlong players sa kanilang koponan.,Mainit na tinanggap ng ed hikers ang tatlong players sa kanilang koponan.,"['HD', 'Spikers']","{'HD': ['ad', 'd', 'ed', 'h', 'had'], 'Spikers': ['spikes', 'bikers', 'hikers', 'ispiker', 'seekers']}"
"Ayon kay Salceda, isusulong din ng CREATE at bagong PSA ang pamumuhunan sa makabagong mga imprastraktura sa mga rehiyon gaya ng bagong bukas na Bicol International Airport sa Albay na kanyang lalawigan, bukod sa edukadong mga manggagawa upang, makasabay ang Pilipinas sa mauunlad na bansa sa mundo.","Ayon kay Salceda, isusulong din ng CREATE at bagong PSA ang pamumuhunan sa makabagong mga imprastraktura sa mga rehiyon gaya ng bagong bukas na Bicol International Airport sa Albay na kanyang lalawigan, bukod sa edukadong mga manggagawa upang, makasabay ang Pilipinas sa mauunlad na bansa sa mundo.","Ayon kay amyeda, isusulong din ng CREATE at bagong PSA ang pamumuhunan sa makabagong mga imprastraktura sa mga rehiyon gaya ng bagong bukas na Bicol International Airport sa Albay na kanyang lalawigan, bukod sa edukadong mga manggagawa upang, makasabay ang Pilipinas sa mauunlad na bansa sa mundo.",['Salceda'],"{'Salceda': ['salida', 'salted', 'amyeda', 'balada', 'balda']}"
"Bagama't matagal nang iginigiit ng mga progresibong grupo na ""indirect colony"" pa rin ng Estados Unidos o Tsina ang Pilipinas sa pamamagitan ng imperyalismo, Dekada '40 pa huling direktang naging kolonya ang Pilipinas.","Bagama't matagal nang iginigiit ng mga progresibong grupo na ""indirect colony"" pa rin ng Estados Unidos o Tsina ang Pilipinas sa pamamagitan ng imperyalismo, Dekada '40 pa huling direktang naging kolonya ang Pilipinas.","aagam't matagal nang iginigiit ng mga progresibong grupo na ""indirect colony"" pa rin ng Estados umido o Tsina ang Pilipinas sa pamamagitan ng imperyalismo, Dekada 'ag pa huling direktang naging kolonya ang Pilipinas.","['Bagama', 'Unidos', '40']","{'Bagama': ['bagaman', 'bagamat', 'aagam', 'aama', 'agam'], 'Unidos': ['nido', 'uido', 'umido', 'unagos', 'undas'], '40': ['ab', 'ad', 'ag', 'ah', 'ak']}"
May ilang negatrons kasi na na nagsasabing parang may dalang sumpa raw yung may crying grooms sa kasal.,May ilang negatrons kasi na na nagsasabing parang may dalang sumpa raw yung may crying grooms sa kasal.,May ilang nations kasi na na nagsasabing parang may dalang sumpa raw yung may ariing booms sa kasal.,"['negatrons', 'crying', 'grooms']","{'negatrons': ['alegations', 'nagatong', 'nations', 'negatibong', 'negrong'], 'crying': ['drying', 'trying', 'ariing', 'aring', 'arming'], 'grooms': ['groom', 'rooms', 'booms', 'goods', 'goons']}"
Kabilang sa parusa sa ilalim ng batas na ito ay ang pagkakakulong na anim hanggang labindalawang taon.,Kabilang sa parusa sa ilalim ng batas na ito ay ang pagkakakulong na anim hanggang labindalawang taon.,Kabilang sa parusa sa ilalim ng batas na ito ay ang pagkakakulong na anim hanggang labindalawang taon.,[],{}
Wala pang pinal na desisyon si Peoples Champion Manny Pacquiao para sa kanyang “one last fight” na planong ganapin sa Enero sa susunod na taon.,Wala pang pinal na desisyon si Peoples Champion Manny Pacquiao para sa kanyang “one last fight” na planong ganapin sa Enero sa susunod na taon.,Wala pang pinal na desisyon si Peoples Champion Manny quiao para sa kanyang “one last fight” na planong ganapin sa Enero sa susunod na taon.,['Pacquiao'],"{'Pacquiao': ['acquire', 'acquit', 'quiao', 'acacia', 'acquired']}"
"Sa halip, naniniwala ang aktor na ang Diyos pa ang nag-akay sa kaniya patungo sa pagnenegosyo.","Sa halip, naniniwala ang aktor na ang Diyos pa ang nag-akay sa kaniya patungo sa pagnenegosyo.","Sa halip, naniniwala ang aktor na ang diyosa pa ang nag-akay sa kaniya patungo sa pagnenegosyo.",['Diyos'],"{'Diyos': ['diyas', 'diyes', 'diyosa', 'diyus', 'aayos']}"
"Oo, yung akala mo nga hala ngiti-ngiti, pero pag mag-isa ka na naman, ayan babalik na naman, dugtong ni Manilyn na aminadong hanggang ngayon ay dumarating pa rin ang lungkot sa pagpanaw ng kanyang ama.","Oo, yung akala mo nga hala ngiti-ngiti, pero pag mag-isa ka na naman, ayan babalik na naman, dugtong ni Manilyn na aminadong hanggang ngayon ay dumarating pa rin ang lungkot sa pagpanaw ng kanyang ama.","Oo, yung akala mo nga hala ngiti-ngiti, pero pag mag-isa ka na naman, ayan babalik na naman, dugtong ni anilyo na aminadong hanggang ngayon ay dumarating pa rin ang lungkot sa pagpanaw ng kanyang ama.",['Manilyn'],"{'Manilyn': ['manilya', 'anilan', 'anilyo', 'banilya', 'kanilya']}"
Papalakpakan ng kanilang pamilya at mga kaibigan ang desisyong ipapahayag nila.,Papalakpakan ng kanilang pamilya at mga kaibigan ang desisyong ipapahayag nila.,Papalakpakan ng kanilang pamilya at mga kaibigan ang desisyong ipapahayag nila.,[],{}
"Dahil dito, iminungkahi ng mambabatas na dapat gumawa ng isang ‘parallel reporting system’ kung saan oobligahin ang mga local government unit (LGU) na magsumite ng pangalan ng mga kumpirmadong nagpositibo sa COVID-19 gamit ang antigen test o yaong pinaniniwalaang positibo dahil may nakikitang sintomas o kasama sa bahay ng isang taong nagpositibo gamit ang PCR o antigen test.","Dahil dito, iminungkahi ng mambabatas na dapat gumawa ng isang ‘parallel reporting system’ kung saan oobligahin ang mga local government unit (LGU) na magsumite ng pangalan ng mga kumpirmadong nagpositibo sa COVID-19 gamit ang antigen test o yaong pinaniniwalaang positibo dahil may nakikitang sintomas o kasama sa bahay ng isang taong nagpositibo gamit ang PCR o antigen test.","Dahil dito, iminungkahi ng mambabatas na dapat gumawa ng isang ‘parallel reporting system’ kung saan oobligahin ang mga local government unit (aga) na magsumite ng pangalan ng mga kumpirmadong nagpositibo sa COVID-ag gamit ang antigen test o yaong pinaniniwalaang positibo dahil may nakikitang sintomas o kasama sa bahay ng isang taong nagpositibo gamit ang pcs o antigen test.","['LGU', '19', 'PCR']","{'LGU': ['lgus', 'ag', 'aga', 'age', 'ago'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'PCR': ['ncr', 'par', 'pcs', 'per', 'por']}"
"What we humbly and respectfully ask from your office, sir, is bigyan nyo po sana ng atensiyon at aksiyon yung mga issue na ito at umaasa po ako na makapag-launch ng investigation doon sa mga involved sa kaso namin.","What we humbly and respectfully ask from your office, sir, is bigyan nyo po sana ng atensiyon at aksiyon yung mga issue na ito at umaasa po ako na makapag-launch ng investigation doon sa mga involved sa kaso namin.","What we humal and respectfully ask from your office, gir, is bigyan nyo po sana ng atensiyon at aksiyon yung mga issue na ito at umaasa po ako na makapag-launch ng investigation doon sa mga involved sa kaso namin.","['humbly', 'sir']","{'humbly': ['homily', 'hubli', 'humal', 'humalay', 'humali'], 'sir': ['air', 'dir', 'gir', 'ser', 'si']}"
"Bukod sa warrant of arrest, nakita rin ang mga reklamo at komento kaugnay sa diumanoy mga panloloko ni Bagabaldo sa social media posts kabilang ang pagbebenta ng pekeng produkto at dalawa umano ang tumawag sa Makati Police na nagsabing sila ay na-scam din ng suspek.","Bukod sa warrant of arrest, nakita rin ang mga reklamo at komento kaugnay sa diumanoy mga panloloko ni Bagabaldo sa social media posts kabilang ang pagbebenta ng pekeng produkto at dalawa umano ang tumawag sa Makati Police na nagsabing sila ay na-scam din ng suspek.","Bukod sa warrant of arrest, nakita rin ang mga reklamo at komento kaugnay sa diumanoy mga panloloko ni bababad sa social media posts kabilang ang pagbebenta ng pekeng produkto at dalawa umano ang tumawag sa Makati Police na nagsabing sila ay na-scam din ng suspek.",['Bagabaldo'],"{'Bagabaldo': ['bagabundo', 'aginaldo', 'bababad', 'babalda', 'bagabag']}"
"Ngayon, kasi hindi po makagalaw ang kapulisan kapag wala silang asset kasi roon po sila kumukuha ng trabaho, ayon sa isang suspek.","Ngayon, kasi hindi po makagalaw ang kapulisan kapag wala silang asset kasi roon po sila kumukuha ng trabaho, ayon sa isang suspek.","Ngayon, kasi hindi po makagalaw ang kapulisan kapag wala silang asset kasi roon po sila kumukuha ng trabaho, ayon sa isang suspek.",[],{}
Naniniwala rin siya na hindi makakaapekto sa ginagawang pakikipag-negosasyon ng pamahalaan sa mga US manufacturers ang pagbabago ng lider ng Amerika.,Naniniwala rin siya na hindi makakaapekto sa ginagawang pakikipag-negosasyon ng pamahalaan sa mga US manufacturers ang pagbabago ng lider ng Amerika.,Naniniwala rin siya na hindi makakaapekto sa ginagawang pakikipag-negosasyon ng pamahalaan sa mga US manufacturers ang pagbabago ng lider ng anemika.,['Amerika'],"{'Amerika': ['aberia', 'amerikana', 'anemika', 'aamerikana', 'abenida']}"
Ipinatawag daw siya sa opisina at pinabura ang video na ini-upload niya sa Tiktok.,Ipinatawag daw siya sa opisina at pinabura ang video na ini-upload niya sa Tiktok.,Ipinatawag daw siya sa opisina at pinabula ang video na ini-upload niya sa Tiktok.,['pinabura'],"{'pinabura': ['pinabora', 'pinabuga', 'pinabula', 'pinaburan', 'pinabusa']}"
