Original Sentence,Gold Sentence
"Samantala, ang mga Pilipino mula sa mga bansa na nasa red-list ay papayagang makapasok kung kasama sa repatriation program o Bayanihan flights ng pamahalaan subalit sa Ninoy Aquino International Airport o sa Clark International Airport sila dapat lumapag at sumunod pa rin sa mga protocol ng IATF.","Samantala, ang mga Pilipino mula sa mga bansa na nasa red list ay papayagang makapasok kung kasama sa repatriation program o Bayanihan flights ng pamahalaan subalit sa Ninoy Aquino International Airport o sa Clark International Airport sila dapat lumapag at sumunod pa rin sa mga protocol ng IATF."
Isa-isahin rin kaya ni Bossing ang mga nakarelasyon niya sa showbiz?,Isa-isahin din kaya ni Bossing ang mga nakarelasyon niya sa showbiz?
Sana nung time na yun naisip din niya na naka live rin po kami.,Sana nung time na yun naisip din niya na naka-live rin po kami.
"Patuloy pang nagiimbestiga ang mga pulis upang madakip ang suspek sa pamamarilLBG, GMA Integrated News.","Patuloy pang nag-iimbestiga ang mga pulis upang madakip ang suspek sa pamamarilLBG, GMA Integrated News."
"Wala pa din namang impormasyon kung magdedeklara ng ""days of mourning"" para kay Noynoy.","Wala pa rin namang impormasyon kung magdedeklara ng ""days of mourning"" para kay Noynoy."
Nagumpisa na ang Provincial Health Office sanitary services unit sa pagdi-disinfect sa mga komunidad para mapigilan ang lalo pang pagkalat nito at pagkakahawahan.,Nag-umpisa na ang Provincial Health Office sanitary services unit sa pagdi-disinfect sa mga komunidad para mapigilan ang lalo pang pagkalat nito at pagkakahawahan.
"Samantala, mayroon rin namang 111 bettors ang nakapag-uwi ng tig-P24,000.00.","Samantala, mayroon din namang 111 bettors ang nakapag-uwi ng tig-P24,000.00."
Kasi makikipag away ka lang dun eh.,Kasi makikipag-away ka lang dun eh.
"Ito pang marching bands ang ikinatuwa ni Mayor Lani dahil after two years na nanahimik at hindi sila napapakinggang katutugtog sa kalye, ngayon ay balik na sila.","Ito pang marching bands ang ikinatuwa ni Mayor Lani dahil after two years na nanahimik at hindi sila napapakinggang tumutugtog sa kalye, ngayon ay balik na sila."
Iyon din naman raw ang payo sa kaniya na huwag magtatanim ng sama ng loob sa mga magulang.,Iyon din naman daw ang payo sa kaniya na huwag magtatanim ng sama ng loob sa mga magulang.
Hindi lang rin daw for entertainment ang programa kundi ang goal nito ay magkaroon ang mga viewer ng realizations at inspiration at may matutunan ang mga ito na maaari nilang balikan.,Hindi lang din daw for entertainment ang programa kundi ang goal nito ay magkaroon ang mga viewer ng realizations at inspiration at may matutunan ang mga ito na maaari nilang balikan.
"Yung pakiramdam namin na malayo sa pamilya, na trabaho kung saan may pandemya, ang daming nangyayari.","Yung pakiramdam namin na malayo sa pamilya, na nagtatrabaho kung saan may pandemya, ang daming nangyayari."
"Ginagawa raw niyang magpaliwanag ngayon hindi para isalba ang sarili, ngunit dahil gaya ng-iba ay may pinagdaraanan din daw siya: ""Last thing Id want to do is hurt any of you.""","Ginagawa raw niyang magpaliwanag ngayon hindi para isalba ang sarili, ngunit dahil gaya ng iba ay may pinagdaraanan din daw siya: ""Last thing Id want to do is hurt any of you."""
"Imagine mo na habang nasa dialysis room ako, pinupuntahan nila ako para kumustahin at dalhan ng magic enve.","Imagine mo na habang nasa dialysis room ako, pinuntahan nila ako para kumustahin at dalhan ng magic enve."
"Kinakailangan din magpasa ng ordinansa or executive order ang mga LGUs upang ito ay maipatupad nang maayos upang maging ligtas ang ating mga kababayan sa paggunita ng dinaratnan na Undas, dagdag pa ni A?Òo.","Kinakailangan din magpasa ng ordinansa or executive order ang mga LGUs upang ito ay maipatupad nang maayos upang maging ligtas ang ating mga kababayan sa paggunita ng darating na Undas, dagdag pa ni A?Òo."
"Tingnan natin ang dahilan kung bakit minadali nila ito, nagconvene sila nang walang kaalam-alam ang Presidente and bibigyan sila ng pagkakataon i-explain yung panig nila, ayon kay Cruz-Angeles.","Tingnan natin ang dahilan kung bakit minadali nila ito, nag-convene sila nang walang kaalam-alam ang Presidente and bibigyan sila ng pagkakataon i-explain yung panig nila, ayon kay Cruz-Angeles."
Layunin din nito na panatilihin na mas epektibo at maayos ang re lasyon ng mga indibiduwal at institusyon okomunidad.,Layunin din nito na panatilihin na mas epektibo at maayos ang relasyon ng mga indibiduwal at institusyon okomunidad.
Nagsasara na umano ng guwardiya ng simbahan nang makita niya ang paper bag.,Isasara na umano ng guwardiya ng simbahan nang makita niya ang paper bag.
Payag din ba siyang mag showbiz ang kanyang apo kung sakali?,Payag din ba siyang mag-showbiz ang kanyang apo kung sakali?
"Hindi pa nire-reveal ni Zeinab (Bia) na umalma na ako, ayan nakipagbalikan pa siya diyan nagpabuntis pa, e, manloloko naman yan.","Hindi pa nire-reveal ni Zeinab (Bia) na umalma na ako, ayan nakipagbalikan pa siya riyan nagpabuntis pa, e, manloloko naman yan."
Hinayaan na ni ni Princess na si Ryan ang magbuo ng kuwento.,Hinayaan na ni Princess na si Ryan ang magbuo ng kuwento.
Mismong ang boss pa pala pala nila ang nagpapaawa-away sa kanila!,Mismong ang boss pa pala nila ang nagpapaawa-away sa kanila!
Agad na rumesponde ang pulisya sa lugar at nang makita nang suspek na si Fernandez ang paparating na pulis ay mabilis na sumibad sakay ngisang motorsiklo.,Agad na rumesponde ang pulisya sa lugar at nang makita ng suspek na si Fernandez ang paparating na pulis ay mabilis na sumibad sakay ngisang motorsiklo.
Kaniniwala si Pangulong Rodrigo Duterte na may tsansa si Senador Ronald É??BatoÉ?? Dela Rosa na manalo sa Presidential derby sa darating na 2022 Elections kahit na aminado na napili siya ng PDP-Laban sa kahuli-hulihang minuto.,Naniniwala si Pangulong Rodrigo Duterte na may tsansa si Senador Ronald É??BatoÉ?? Dela Rosa na manalo sa Presidential derby sa darating na 2022 Elections kahit na aminado na napili siya ng PDP-Laban sa kahuli-hulihang minuto.
Ito ang unang kabiguan ng Chiefs matapos ang naunang 65-63 pagdaig-sa San Sebastian Stags sa likod ng pagbibida ni Justin Arana noong Linggo.,Ito ang unang kabiguan ng Chiefs matapos ang naunang 65-63 pagdaig sa San Sebastian Stags sa likod ng pagbibida ni Justin Arana noong Linggo.
Isa itong modelong ahensiya na nagsasanay sa mga manggagawa ng bansa sa paraang malinaw at naaayon sa mangangailangan ng industriya at bansa.,Isa itong modelong ahensiya na nagsasanay sa mga manggagawa ng bansa sa paraang malinaw at naaayon sa kailangan ng industriya at bansa.
"Nang hindi matiis ng aktres ang sakit sa katawan, nagpapaalam na siyang lalabas sa lock-in para magpa-doctor.","Nang hindi matiis ng aktres ang sakit sa katawan, nagpaalam na siyang lalabas sa lock-in para magpa-doctor."
"Isa ng ganap na international shrine ang Antipolo Cathedral sa Antipolo City, Rizal nitong Sabado, alinsunod na rin sa isang decree na inilabas ng Vatican.","Isa nang ganap na international shrine ang Antipolo Cathedral sa Antipolo City, Rizal nitong Sabado, alinsunod na rin sa isang decree na inilabas ng Vatican."
Itinanggi suspek na Chinese national ang alegasyon na kidnaper sila.,Itinanggi ng suspek na Chinese national ang alegasyon na kidnaper sila.
Ito ang naging pagtaya ni Marcos matapos ang mahabang pakikipag-usap nito sa telepono kahapon kay Chinese President Xi Jinping na ipinaabot ang kaniyang pagbati pagwawagi ni Marcos.,Ito ang naging pagtaya ni Marcos matapos ang mahabang pakikipag-usap nito sa telepono kahapon kay Chinese President Xi Jinping na ipinaabot ang kaniyang pagbati sa pagwawagi ni Marcos.
"Dahil dito kayat makikipag ugnayan ang PCO sa pribadong sektor, kabilang ang stakeholders sa broacast industry, para makapagtatag ng epektibong mekanismo laban sa fake news.","Dahil dito kayat makikipag-ugnayan ang PCO sa pribadong sektor, kabilang ang stakeholders sa broacast industry, para makapagtatag ng epektibong mekanismo laban sa fake news."
Karamihan rin sa mga namatay ay mula sa timog-silangang Asya at sa kanlurang Pasipiko.,Karamihan din sa mga namatay ay mula sa timog-silangang Asya at sa kanlurang Pasipiko.
"Sa kabila nito, naninindigan si De Guzman na hindi pantay ang MDT, VFA at EDCA sa Pilipinas at nagbigay ng maraming kaluwagan sa Amerika dahilan para makapanatili ng impluwensyang militar nito sa bansa.","Sa kabila nito, naninindigan si De Guzman na hindi pantay ang MDT, VFA at EDCA sa Pilipinas at nagbibigay ng maraming kaluwagan sa Amerika dahilan para makapanatili ng impluwensyang militar nito sa bansa."
"Sa hiwalay na post, sinabi rin ng guro na bukod sa lessons sa loob ng silid-aralan, na is din niyang turuan ng life lessons ang mga estudyante.","Sa hiwalay na post, sinabi rin ng guro na bukod sa lessons sa loob ng silid-aralan, nais din niyang turuan ng life lessons ang mga estudyante."
Patuloy na makikipag-kilala ang suspek na napuruhan ng punglo sa ibat ibang bahagi ng katawan at kasalukuyang nakalagak sa punerarya sa lungsod.,Patuloy na kinikilala ang suspek na napuruhan ng punglo sa ibat ibang bahagi ng katawan at kasalukuyang nakalagak sa punerarya sa lungsod.
"Sasampahan ng kasong qualified theft ang suspek, ayon sa-pulisya.","Sasampahan ng kasong qualified theft ang suspek, ayon sa pulisya."
"Aniya, binabawasan na ang medikasyon nito para sa blood pressure support at gaganda na rin ang kidney function.","Aniya, binabawasan na ang medikasyon nito para sa blood pressure support at gumaganda na rin ang kidney function."
Marahil ay totoo ang kasabihan na nagiging mahalaga lamang ang isang bagay na dati nating binabalewala kung itoy mawawala na sa atin.,Marahil ay totoo ang kasabihan na nagiging mahalaga lamang ang isang bagay na dati nating binabalewala kung itoy nawala na sa atin.
Sina Ongtenco at ang maybahay niyang si Luisa ay nagkaroon nang walong anak na ngayony kasama na sa pagpapatakbo ng negosyo ng pamilya.,Sina Ongtenco at ang maybahay niyang si Luisa ay nagkaroon ng walong anak na ngayony kasama na sa pagpapatakbo ng negosyo ng pamilya.
"Hinala ng duktor, may mga bu to ang bulaklak na pinitas ng bata at aksidenteng napunta sa loob ng tenga nito.","Hinala ng duktor, may mga buto ang bulaklak na pinitas ng bata at aksidenteng napunta sa loob ng tenga nito."
Pero kaya kaya yun.,Pero kaya yun.
"Sa ulat ng ng GMA News ""Unang Balita"" nitong Martes, sinabing bago nito, napagawa na rin nina Dianne at Rodjun ang kanilang bahay at naitayo ang sarili nilang business.","Sa ulat ng GMA News ""Unang Balita"" nitong Martes, sinabing bago nito, napagawa na rin nina Dianne at Rodjun ang kanilang bahay at naitayo ang sarili nilang business."
"Sa tuwing may ahas sa kanilang lu gar, ang takbuhan ng mga residente ay ang kapitbahay nilang si Rommel Adona.","Sa tuwing may ahas sa kanilang lugar, ang takbuhan ng mga residente ay ang kapitbahay nilang si Rommel Adona."
Maaaring sinunod na lang niya ang payo ng mga taong malapit sa kanya na manahimik na lang at huwag nang sagutin ang huling interview ni LJ.,Maaaring sinusunod na lang niya ang payo ng mga taong malapit sa kanya na manahimik na lang at huwag nang sagutin ang huling interview ni LJ.
"Pangalawa, sasaya po ang inyong magulang kapag nakapagtapos kayo ng pag-aaral, ayon kay Sen.","Pangalawa, sasaya po ang inyong mga magulang kapag nakapagtapos kayo ng pag-aaral, ayon kay Sen."
"May reason rin naman ang girl, napakarami nang pinagdaanan ng guy, malikot din naman kasi yun sa aparato!","May reason din naman ang girl, napakarami nang pinagdaanan ng guy, malikot din naman kasi yun sa aparato!"
"Nagsampa naman ng kontra demanda si Amber at humingi ng $100 million damages dahil umano sa naranasan niyang ""rampant physical violence and abuse"" sa aktor.--.","Nagsampa naman ng kontra-demanda si Amber at humingi ng $100 million damages dahil umano sa naranasan niyang ""rampant physical violence and abuse"" sa aktor.--."
Dumiretso ang Bolts sa kanilang ikatlong sunod na ratsada para sa 8-2 record sa ilalim ng ng 10-1 baraha ng No.,Dumiretso ang Bolts sa kanilang ikatlong sunod na ratsada para sa 8-2 record sa ilalim ng 10-1 baraha ng No.
"Baguio CITY, Philippines É?? Tatlo katao ang sugatan matapos ang walang habas na pamamaril ng isang jeepney driver na nasawi rin matapos namang mabundol ng sumasakay habang tumatakas sa may Naguillan Road, Brgy.","Baguio CITY, Philippines É?? Tatlo katao ang sugatan matapos ang walang habas na pamamaril ng isang jeepney driver na nasawi rin matapos namang mabundol ng sasakyan habang tumatakas sa may Naguillan Road, Brgy."
"Pero ngayong naintindihan na natin itong new variant na ito at mukha namang wala pa tayong community transmission sa new variant ay bubuhay muli ang pag-uusap tungkol sa face-to-face dahil kagaya ng sinabi ni Secretary Briones, parang tayo na lang po ang bansa na wala pang face-to-face sa buong mundo,mahabang paliwanag ni Roque.","Pero ngayong naintindihan na natin itong new variant na ito at mukha namang wala pa tayong community transmission sa new variant ay bubuhayin muli ang pag-uusap tungkol sa face-to-face dahil kagaya ng sinabi ni Secretary Briones, parang tayo na lang po ang bansa na wala pang face-to-face sa buong mundo,mahabang paliwanag ni Roque."
"Anyway, ang maganda naman, kahit nae-extend ang FPJs Ang Probinsyano, pinapanood pa din naman yon.","Anyway, ang maganda naman, kahit nae-extend ang FPJs Ang Probinsyano, pinapanood pa rin naman yon."
"Bukod sa mga ito, may inaasahan pang 2 milyong doses ng AstraZeneca sa loob ng dumarating na dalawang linggo at mula rin sa COVAX facility.","Bukod sa mga ito, may inaasahan pang 2 milyong doses ng AstraZeneca sa loob ng darating na dalawang linggo at mula rin sa COVAX facility."
"Kailangan managot sila sa batas ng ating bansa bansa at hindi po sa kanilang sariling regulasyon, wika ni AFP spokesperson Edgard Arevalo, sa panayam ng PTV4.","Kailangan managot sila sa batas ng ating bansa at hindi po sa kanilang sariling regulasyon, wika ni AFP spokesperson Edgard Arevalo, sa panayam ng PTV4."
Arestado ang magkasabwat na babae at ilalaki matapos diumano mangbudol sa tapat ng isang mall sa Brgy.,Arestado ang magkasabwat na babae at lalaki matapos diumano mangbudol sa tapat ng isang mall sa Brgy.
"Kabahan ka na Gary Russell matapos ideklara ni undefeated Pinoy fighter Mark Magsayo na nilabas nito ang bagsik ng isang Pinoy boxer sa oras na magkrus ang kanilang landas sa Enero 22 (Enero 23) sa Borgata Hotel Casino and Spa sa Atlantic City, New Jersey.","Kabahan ka na Gary Russell matapos ideklara ni undefeated Pinoy fighter Mark Magsayo na ilalabas nito ang bagsik ng isang Pinoy boxer sa oras na magkrus ang kanilang landas sa Enero 22 (Enero 23) sa Borgata Hotel Casino and Spa sa Atlantic City, New Jersey."
"Imagine mo, talagang nagpadala siya ng mga Valentine gift sa mga ambassador niya at m ga kaibigan sa press.","Imagine mo, talagang nagpadala siya ng mga Valentine gift sa mga ambassador niya at mga kaibigan sa press."
"Ayon kay Roniel, hindi siya sumama sa naturang reunion sa katatalon dahil may sipon noon ang bunso nilang anak.","Ayon kay Roniel, hindi siya sumama sa naturang reunion sa talon dahil may sipon noon ang bunso nilang anak."
Umaasa si Puyat na sa sumusunod na linggo ay papayagan na mabuksan ang leisure travel ng mga turista mula sa green-list countries.,Umaasa si Puyat na sa susunod na linggo ay papayagan na mabuksan ang leisure travel ng mga turista mula sa green-list countries.
"Inaasahan namang pumirma ng Pilipinas ang ""definitive agreement"" para sa 30 milyong doses ng bakuna mula Novavax ngayong araw, ani Roque.","Inaasahan namang pipirmahan ng Pilipinas ang ""definitive agreement"" para sa 30 milyong doses ng bakuna mula Novavax ngayong araw, ani Roque."
"E, dun dun nga siya nabukelya ng dati niyang gay provider, sumusumpa siyang nag-iisa lang ang beki sa buhay niya, pero namamangka pala siya sa dalawang ilog!","E, dun nga siya nabukelya ng dati niyang gay provider, sumusumpa siyang nag-iisa lang ang beki sa buhay niya, pero namamangka pala siya sa dalawang ilog!"
"Dahil sa nangyari, lalong naghihigpit doon sa PNP Custodial Center at sinuspinde muna ang pagdalaw.","Dahil sa nangyari, lalong naghigpit doon sa PNP Custodial Center at sinuspinde muna ang pagdalaw."
