Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"Inihayag din ni Joey na asahan na mas malawak pa ang pagbabagong hinahanap sa ""Eat Bulaga,"" na hindi lang sa mga kontes kung hindi maging sa pagtulong at pagsusulong ng pagasa.","Inihayag din ni Joey na asahan na mas malawak pa ang pagbabagong hinahanap sa ""Eat Bulaga,"" na hindi lang sa mga kontes kung hindi maging sa pagtulong at pagsusulong ng pag-asa.","Inihayag din ni copy na asahan na mas malawak pa ang pagbabagong hinahanap sa ""Eat bulagan,"" na hindi lang sa mga hostes kung hindi maging sa pagtulong at pagsusulong ng pagasa.","['Joey', 'Bulaga', 'kontes']","{'Joey': ['body', 'boy', 'copy', 'does', 'ey'], 'Bulaga': ['balaga', 'bulag', 'bulagan', 'bulagaw', 'bulagta'], 'kontes': ['konte', 'contest', 'hostes', 'intes', 'konde']}"
"Napapag usapan na ang pagkakaroon daw ng book two nito, na magiging First Lady na ang title, dahil asawa na siya ng pangulo ng bansa na si Pres. Glen Acosta.","Napapag-usapan na ang pagkakaroon daw ng book two nito, na magiging First Lady na ang title, dahil asawa na siya ng pangulo ng bansa na si Pres. Glen Acosta.","Napapag usapan na ang pagkakaroon daw ng book two nito, na magiging First Lady na ang title, dahil asawa na siya ng pangulo ng bansa na si Pres. ale agosto.","['Glen', 'Acosta']","{'Glen': ['gen', 'alan', 'ale', 'aleng', 'alex'], 'Acosta': ['aasta', 'acist', 'agosto', 'asta', 'cost']}"
"Sinabi ni Bautista na ang opisyal aniya ay dumating sa kanyang teritoryo kasama ang anakgaling sa Los Ba?ños City, Laguna bago magPasko.","Sinabi ni Bautista na ang opisyal aniya ay dumating sa kanyang teritoryo kasama ang anakgaling sa Los Ba?ños City, Laguna bago mag-Pasko.","Sinabi ni bahista na ang opisyal aniya ay dumating sa kanyang teritoryo kasama ang aagaring sa Los Ba?gos City, Laguna bago magPasko.","['Bautista', 'anakgaling', 'ños']","{'Bautista': ['aartista', 'artista', 'bahista', 'bauhita', 'bautismo'], 'anakgaling': ['naggaling', 'nakagaling', 'aagaring', 'aagawing', 'aakalaing'], 'ños': ['cos', 'dos', 'gos', 'los', 'os']}"
Presyo ng pagkain ayon pa sa opisyal ang pinakabanta sa inflation ngunit may epekto din ang peso-dollar rate sa presyo ng pagkain dahil sa krudo at transportasyon.,Presyo ng pagkain ayon pa sa opisyal ang pinakabanta sa inflation ngunit may epekto rin ang peso-dollar rate sa presyo ng pagkain dahil sa krudo at transportasyon.,Presyo ng pagkain ayon pa sa opisyal ang pinaaanta sa inflation ngunit may epekto rin ang peso-dollar rate sa presyo ng pagkain dahil sa krudo at transportasyon.,['pinakabanta'],"{'pinakabanta': ['pinakabata', 'pinaaabante', 'pinaaanta', 'pinaabante', 'pinakababa']}"
"Doon po inuumpisahan na napunta ako sa panggagamot, paliwanag niya.","Doon po nag-umpisa na napunta ako sa panggagamot, paliwanag niya.","Doon po inuumpisahan na napunta ako sa panggagamot, paliwanag niya.",[],{}
"Siguro isa yun sa bastos na natanggap kong question, na hindi nila iniisip yung nararamdaman ng ini interview nila.","Siguro isa yun sa bastos na natanggap kong question, na hindi nila iniisip yung nararamdaman ng ini-interview nila.","Siguro isa yun sa bastos na natanggap kong question, na hindi nila iniisip yung nararamdaman ng ini interview nila.",[],{}
"Sinabi ni Duque sa panayam ng Dobol B TV nitong Sabado na bukod sa pagbabakuna ng humigit kumulang 70 milyon laban sa COVID-19, ipapasa ng administrasyong Duterte sa susunod na administrasyon ang malaking masking compliance ng mga Pilipino.","Sinabi ni Duque sa panayam ng Dobol B TV nitong Sabado na bukod sa pagbabakuna ng humigit-kumulang 70 milyon laban sa COVID-19, ipapasa ng administrasyong Duterte sa susunod na administrasyon ang malaking masking compliance ng mga Pilipino.","Sinabi ni dudge sa panayam ng bobo B TV nitong Sabado na bukod sa pagbabakuna ng humigit kumulang ag milyon laban sa COVID-ag, ipapasa ng administrasyong suwerte sa susunod na administrasyon ang malaking masking compliance ng mga Pilipino.","['Duque', 'Dobol', '70', '19', 'Duterte']","{'Duque': ['daue', 'duble', 'dudge', 'due', 'dugu'], 'Dobol': ['dool', 'adobo', 'bobo', 'boboy', 'cool'], '70': ['ab', 'ad', 'ag', 'ah', 'ak'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Duterte': ['butete', 'puwerte', 'suwerte', 'terte', 'bunete']}"
"Hindi-lang namin alam kung anong growth ang gusto niya, para sa sarili o pati sa kanyang career.","Hindi lang namin alam kung anong growth ang gusto niya, para sa sarili o pati sa kanyang career.","Hindi-lang namin alam kung anong growth ang gusto niya, para sa sarili o pati sa kanyang career.",[],{}
"Kinilala nang PCG ang bangkay na si Alses Hassan, isa sa dalawang nawawalang pasahero ng MV Lady Mary Joy 3.","Kinilala ng PCG ang bangkay na si Alses Hassan, isa sa dalawang nawawalang pasahero ng MV Lady Mary Joy 3.","Kinilala nang pcs ang bangkay na si absen asnan, isa sa dalawang nawawalang pasahero ng m Lady mare job d.","['PCG', 'Alses', 'Hassan', 'MV', 'Mary', 'Joy', '3']","{'PCG': ['mcg', 'pag', 'pcs', 'peg', 'pg'], 'Alses': ['abses', 'akses', 'absen', 'abseso', 'abuses'], 'Hassan': ['hasaan', 'aasnan', 'asnan', 'assay', 'baisan'], 'MV': ['kv', 'lv', 'm', 'ma', 'me'], 'Mary': ['many', 'mara', 'mare', 'mari', 'mark'], 'Joy': ['boy', 'jay', 'job', 'koy', 'noy'], '3': ['b', 'c', 'd', 'e', 'f']}"
Nanawagan dinang PNP sa mga magulang na bantayan ang kanilang mga anak attiyaking kilalaang mga nakakasalumuhaupangmailigtas sa anumang pagkakasangkot sa bentahan nang iligal na droga.,Nanawagan dinang PNP sa mga magulang na bantayan ang kanilang mga anak attiyaking kilalaang mga nakakasalumuhaupangmailigtas sa anumang pagkakasangkot sa bentahan ng iligal na droga.,Nanawagan dinang pdp sa mga magulang na bantayan ang kanilang mga anak tiyaking kilalalang mga nagkakasalungatan sa anumang pagkakasangkot sa bentahan nang iligal na droga.,"['PNP', 'attiyaking', 'kilalaang', 'nakakasalumuhaupangmailigtas']","{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png'], 'attiyaking': ['katiyaking', 'titiyaking', 'tiyaking', 'bibiyaking', 'biyaking'], 'kilalaang': ['ilalaang', 'kalalaang', 'kilalalang', 'kilalang', 'binalaang'], 'nakakasalumuhaupangmailigtas': ['nakakasalamuhang', 'makakasalamuhang', 'nagkakasalungatan', 'nakakapagpalista', 'nakakapagsalita']}"
Para nga naman nasanay na siya sa sked sked ng taping kaya hinahanap na ng katawan niya.,Para nga naman nasanay na siya sa sked ng taping kaya hinahanap na ng katawan niya.,Para nga naman nasanay na siya sa ske ske ng taping kaya hinahanap na ng katawan niya.,"['sked', 'sked']","{'sked': ['seed', 'shed', 'ske', 'skid', 'aged']}"
"Addition Hills, Mandaluyong City, ang nasawi ng makipagbuno at tangkaing agawin ang baril ng pulis na nagtatangkang umaresto sa kanya kamakalawa ng gabi.","Addition Hills, Mandaluyong City, ang nasawi nang makipagbuno at tangkaing agawin ang baril ng pulis na nagtatangkang umaresto sa kanya kamakalawa ng gabi.","Addition halls, pandaluhong City, ang nasawi ng nakipagbuno at tangkaing agawin ang baril ng pulis na nagtatangkang umaresto sa kanya kamakalawa ng gabi.","['Hills', 'Mandaluyong', 'makipagbuno']","{'Hills': ['bills', 'chills', 'halls', 'hilis', 'ills'], 'Mandaluyong': ['mandaluhong', 'nandaluhong', 'pandaluhong', 'andamyong', 'dadaluhong'], 'makipagbuno': ['makipambuno', 'makipgbuno', 'nakipagbuno', 'makapagbuo', 'makikipagbuno']}"
Magagawa ito ni Pacquiao pamamagitan ng kaniyang MP Promotions na siyang humahawak sa ilang baguhang boksingero gaya ni Tokyo Olympics bronze medalist Eumir Felix Marcial.,Magagawa ito ni Pacquiao sa pamamagitan ng kaniyang MP Promotions na siyang humahawak sa ilang baguhang boksingero gaya ni Tokyo Olympics bronze medalist Eumir Felix Marcial.,Magagawa ito ni quiao pamamagitan ng kaniyang m Promotions na siyang humahawak sa ilang baguhang boksingero gaya ni toyo Olympics bronze medalist bumira felon arrial.,"['Pacquiao', 'MP', 'Tokyo', 'Eumir', 'Felix', 'Marcial']","{'Pacquiao': ['acquire', 'acquit', 'quiao', 'acacia', 'acquired'], 'MP': ['ap', 'ip', 'm', 'ma', 'map'], 'Tokyo': ['tokayo', 'toryo', 'toyo', 'bosyo', 'hoyo'], 'Eumir': ['emir', 'amir', 'bumira', 'bumiro', 'dumi'], 'Felix': ['helix', 'deli', 'felon', 'flex', 'flip'], 'Marcial': ['martial', 'arial', 'arrial', 'facial', 'marawal']}"
"Kaya nga wala rin namang masisi si LJ, dahil siguro alam naman kung ano ang kanyang pinasukan.","Kaya nga wala rin namang masisi si LJ, dahil siguro alam naman niya kung ano ang kanyang pinasukan.","Kaya nga wala rin namang masisi si la, dahil siguro alam naman kung ano ang kanyang pinasukan.",['LJ'],"{'LJ': ['j', 'l', 'la', 'le', 'll']}"
"Matapos maligo at sinabing ??virgin? pa siya, ano pa nga ba ang ebidensiya mo kung ano na ang ginagawa niya?","Matapos maligo at sinabing ??virgin? pa siya, ano pa nga ba ang ebidensiya mo kung ano na ang ginawa niya?","Matapos maligo at sinabing ??virgin? pa siya, ano pa nga ba ang ebidensiya mo kung ano na ang ginagawa niya?",[],{}
"Aniya pa, Hindi naman siguro totoo na nagagalit-ang mother Pinty nila Alex at Toni na lumabas ang balita dahil gusto nga raw nila na maging exclusive sa vlog nila.","Aniya pa, Hindi naman siguro totoo na nagagalit ang mother Pinty nila Alex at Toni na lumabas ang balita dahil gusto nga raw nila na maging exclusive sa vlog nila.","Aniya pa, Hindi naman siguro totoo na nagagalit-ang mother pinta nila Alex at tone na lumabas ang balita dahil gusto nga raw nila na maging exclusive sa vlog nila.","['Pinty', 'Toni']","{'Pinty': ['panty', 'pinoy', 'pinta', 'pinto', 'binay'], 'Toni': ['tini', 'ton', 'tone', 'tong', 'tono']}"
"Kaya din umano nito na ipasilidad ang kanilang birth certificates online, kapalit ng P500.","Kaya rin umano nito na ipasilidad ang kanilang birth certificates online, kapalit ng P500.","Kaya rin umano nito na ipalilipat ang kanilang birth certificates online, kapalit ng p25.","['ipasilidad', 'P500']","{'ipasilidad': ['pasilidad', 'abilidad', 'ipalilipat', 'ipasilip', 'istabilidad'], 'P500': ['p57', 'p', 'p25', 'p3', 'p75']}"
Una ng binanggit ni Roque na handa na ilagay sa mas maluwag na sistema ang Kamaynilaan matapos ang ika-15 ng Oktubre.,Una nang binanggit ni Roque na handa na ilagay sa mas maluwag na sistema ang Kamaynilaan matapos ang ika-15 ng Oktubre.,Una ng binanggit ni Roque na handa na ilagay sa mas maluwag na sistema ang Kamaynilaan matapos ang ika-ag ng Oktubre.,['15'],"{'15': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Kung mas ilalayo sila, mainam rin na sama-sama rin sila para wala silang contact??wala silang middle man na mauutusan para mag-distribute at walang logistical connection, ani Tolentino, chairman of the Senate Committee on Justice and Human Rights.","Kung mas ilalayo sila, mainam din na sama-sama rin sila para wala silang contact??wala silang middle man na mauutusan para mag-distribute at walang logistical connection, ani Tolentino, chairman of the Senate Committee on Justice and Human Rights.","Kung mas ilalayo sila, mainam din na sama-sama rin sila para wala silang contact??wala silang middle man na mauutusan para mag-distribute at walang logistical connection, ani talento, chairman of the Senate Committee on Justice and Human Rights.",['Tolentino'],"{'Tolentino': ['kolektibo', 'talentado', 'talento', 'talentong', 'biolento']}"
Una nang sinabi ni Remulla na hindi vote-buying ang kanyang gagawa dahil wala pang March 25 (official campaign season ng local candidates) nang mamigay siya nang pera at wala pa sina Marcos nang mangyari ito.,Una nang sinabi ni Remulla na hindi vote-buying ang kanyang ginawa dahil wala pang March 25 (official campaign season ng local candidates) nang mamigay siya nang pera at wala pa sina Marcos nang mangyari ito.,Una nang sinabi ni Remulla na hindi vote-buying ang kanyang gagawa dahil wala pang March ad (official campaign season ng local candidates) nang mamigay siya nang pera at wala pa sina Marcos nang mangyari ito.,['25'],"{'25': ['p25', 'ab', 'ad', 'ag', 'ah']}"
"Itinuturing siya ngaying imported case at hindi nagkaroon ng contact komunidad, dahilan para sabihing ""very low"" ang tiyansang maipasa ito sa mga lokal.","Itinuturing siya ngaying imported case at hindi nagkaroon ng contact sa komunidad, dahilan para sabihing ""very low"" ang tiyansang maipasa ito sa mga lokal.","Itinuturing siya ngaying imported case at hindi nagkaroon ng contact komunidad, dahilan para sabihing ""very low"" ang tiyansang maipasa ito sa mga lokal.",[],{}
"Mula po sa Commission En Banc ang partido na hindi sang-ayon sa aming desisyon ay maaring umakyat po sa Korte Suprema roon po talaga ang final na desisyon sa mga issue ito, ayon kay Guanzon.","Mula po sa Commission En Banc ang partido na hindi sang-ayon sa aming desisyon ay maaring umakyat po sa Korte Suprema roon po talaga ang final na desisyon sa mga issue na ito, ayon kay Guanzon.","Mula po sa Commission En Banc ang partido na hindi sang-ayon sa aming desisyon ay maaring umakyat po sa Korte Suprema roon po talaga ang final na desisyon sa mga issue ito, ayon kay guano.",['Guanzon'],"{'Guanzon': ['ganon', 'ganoon', 'guano', 'guanong', 'andon']}"
Actually sinabihan ko na sya na ??wag ng bumalik pero eto na naman s??ya magha-??HI? lang daw at magpapa-alala na nandito lang sya sa tabi-tabi.,Actually sinabihan ko na sya na ??wag nang bumalik pero eto na naman s??ya magha-??HI? lang daw at magpapa-alala na nandito lang sya sa tabi-tabi.,Actually sinabihan ko na sya na ??wag ng bumalik pero eto na naman s??ya magha-??HI? lang daw at magpapa-alala na nandito lang sya sa tabi-tabi.,[],{}
"Sana huwag tayo magmadali, ituloy pa din natin ang ating protocols.","Sana huwag tayo magmadali, ituloy pa rin natin ang ating protocols.","Sana huwag tayo magmadali, ituloy pa rin natin ang ating protocols.",[],{}
Nung nagpaputok siya roon nagdecide yung mga witness na mag-report sa barangay.,Nung nagpaputok siya roon nag-decide yung mga witness na mag-report sa barangay.,Nung nagpaputok siya roon nagdire yung mga witness na mag-report sa barangay.,['nagdecide'],"{'nagdecide': ['nagdebate', 'nagdeliber', 'nagdire', 'nagdisidi', 'nagdive']}"
Bukod-sa TNT ay maglalaro rin sa EASL Champions Week ang San Miguel bilang kinatawan ng PBA.,Bukod sa TNT ay maglalaro rin sa EASL Champions Week ang San Miguel bilang kinatawan ng PBA.,Bukod-sa TNT ay maglalaro rin sa easy Champions Week ang San bigtal bilang kinatawan ng iba.,"['EASL', 'Miguel', 'PBA']","{'EASL': ['ease', 'east', 'easy', 'aal', 'aasa'], 'Miguel': ['pigue', 'anghel', 'bigtal', 'biguin', 'biofuel'], 'PBA': ['aba', 'ba', 'iba', 'pa', 'paa']}"
"""sa tulong ng lokal na pamahalaan, tayo ay makikipag tulungan upang bigyan kayo ng disente, ligtas, at maayos na pabahay,"" dagdag ni GM Tai.","""Sa tulong ng lokal na pamahalaan, tayo ay makikipag-tulungan upang bigyan kayo ng disente, ligtas, at maayos na pabahay,"" dagdag ni GM Tai.","""sa tulong ng lokal na pamahalaan, tayo ay makikipag tulungan upang bigyan kayo ng disente, ligtas, at maayos na pabahay,"" dagdag ni g Tai.",['GM'],"{'GM': ['am', 'em', 'g', 'ga', 'gn']}"
"Nangyari na iyan kay Vilma Santos noon pang early 70s, and take note, may mga gumagawa, hingi lang ng permiso sa kanya, at siyempre may royalties dahil ginagamit ang kanyang pangalan.","Nangyari na iyan kay Vilma Santos noon pang early 70s, and take note, may mga gumagawa, humihingi lang ng permiso sa kanya, at siyempre may royalties dahil ginagamit ang kanyang pangalan.","Nangyari na iyan kay alma tantos noon pang early as, and take note, may mga gumagawa, hingi lang ng permiso sa kanya, at siyempre may royalties dahil ginagamit ang kanyang pangalan.","['Vilma', 'Santos', '70s']","{'Vilma': ['villa', 'aalma', 'alma', 'bila', 'digma'], 'Santos': ['santo', 'santol', 'tantos', 'aantok', 'aantot'], '70s': ['ads', 'als', 'as', 'ass', 'bus']}"
"Kapag napatunayan aniya ang mga ito, ipatitigil niya ang e-sabong bago siya alis sa puwesto.","Kapag napatunayan aniya ang mga ito, ipatitigil niya ang e-sabong bago siya umalis sa puwesto.","Kapag napatunayan aniya ang mga ito, ipatitigil niya ang e-sabong bago siya alis sa puwesto.",[],{}
Nabatid na kusang loob na sumuko ang suspek na isang 15-anyos sa pulisya at nasa kustodiya na nang Pila-DSWD.,Nabatid na kusang loob na sumuko ang suspek na isang 15-anyos sa pulisya at nasa kustodiya na ng Pila-DSWD.,Nabatid na kusang loob na sumuko ang suspek na isang ag-anyos sa pulisya at nasa kustodiya na nang Pila-asod.,"['15', 'DSWD']","{'15': ['ab', 'ad', 'ag', 'ah', 'ak'], 'DSWD': ['asad', 'asid', 'asod', 'dad', 'daw']}"
"Si Yllana, 73-anyos, ay tubong Naga City at pumasok sa diplomatic service ng Holy See noong noong 1984.","Si Yllana, 73-anyos, ay tubong Naga City at pumasok sa diplomatic service ng Holy See noong 1984.","Si lana, ad-anyos, ay tubong Naga City at pumasok sa diplomatic service ng Holy See noong noong aako.","['Yllana', '73', '1984']","{'Yllana': ['balana', 'illan', 'lana', 'llaya', 'aalaga'], '73': ['p3', 'ab', 'ad', 'ag', 'ah'], '1984': ['aaba', 'aag', 'aako', 'aal', 'aala']}"
Kasi choosy pa nga raw ito sa bibilhin ng kanyang vacation house sa Bataan.,Kasi choosy pa nga raw ito sa bumibili ng kanyang vacation house sa Bataan.,Kasi choosy pa nga raw ito sa bibilhin ng kanyang vacation house sa Bataan.,[],{}
Tiniyak rin ni Marcos na masisiyahan ang mga bata na magpupunta sa Palasyo dahil sa malaking Christmas tree at sa inihanda nilang pagkain.,Tiniyak din ni Marcos na masisiyahan ang mga bata na magpupunta sa Palasyo dahil sa malaking Christmas tree at sa inihanda nilang pagkain.,Tiniyak din ni Marcos na masisiyahan ang mga bata na magpupunta sa Palasyo dahil sa malaking Christmas tree at sa inihanda nilang pagkain.,[],{}
"Sa mag-uulat ng Unang Balita nitong Miyerkoles, sinabing ang SB19 lamang ang Pinoy group na pasok sa listahan.","Sa ulat ng Unang Balita nitong Miyerkoles, sinabing ang SB19 lamang ang Pinoy group na pasok sa listahan.","Sa mag-uulat ng Unang Balita nitong mirekules, sinabing ang aban lamang ang Pinoy group na pasok sa listahan.","['Miyerkoles', 'SB19']","{'Miyerkoles': ['miyerkules', 'Miyerkules', 'mirekules', 'biyernes', 'Biyernes'], 'SB19': ['ab', 'aba', 'aban', 'abat', 'abay']}"
